MessageId,ChatId,Order,Read,Edited
WHTVWjo,OpOt,93,False,False
Kjw,uOHoNfoY,20,False,True
ej,JD,93,False,False
FsI,BQv,31,False,False
emCXz,qKoSwgAetQ,28,False,True
GiejhHCAo,Tie,73,True,False
GOLLbyi,gjUDQOMT,93,True,True
lQWYywL,LN,86,True,False
DoRtEApd,ngnRIPPO,91,True,False
jGMgpzJAs,nOWxMRSjJB,1,False,False
WTNZbwYYI,YiIORNfikA,69,False,True
PhyOG,OjkUNbGcSl,65,False,False
Ekh,vCtHDzfv,16,True,True
RrUuF,uHKDnQRI,46,True,False
ePwfIR,CYr,71,True,False
tkIh,nRxgwFrp,91,True,False
TyQgx,IIvgWkyXXl,38,True,True
FcPCVOpkkz,ffcR,9,True,False
FgildoB,ojOl,49,True,False
rJ,maNbnf,65,True,False
suA,yjamILsAtX,40,True,True
RVippQx,cWV,64,True,True
meSDsAG,loYz,15,False,True
obHmGy,aVFWBj,76,False,False
vBwh,MzMTWiDyHG,46,False,True
sjCXvtRWc,HLiQmU,8,False,True
iCJsMcpC,EQ,63,False,True
LlQOcPGIO,hxuqQvSiOj,35,True,False
IHb,rQTmPr,28,True,True
ZcEa,QRPhkZ,97,False,True
vFbCMNK,uuCfySjm,25,True,True
QeaeTe,bWcp,87,False,False
VIu,GOtS,89,True,False
wVxrQBGd,IVoXbmR,10,True,False
vONtGecldi,BzinVwM,3,True,False
HycxvbLh,QaXGPz,52,False,True
tbG,huIwNchHNL,42,True,True
qQzCzfN,HBmueEhMd,81,False,True
ki,cTZEUlXoYs,100,True,False
ubmgyWGB,AmG,94,True,False
LM,ylqEBOHPUs,61,False,False
Kk,jzS,7,True,True
rvg,oIGTsYFtM,27,True,True
CpdTLiTtA,mebICbqX,5,True,False
wcadGYgDLv,XrlXZNuuEd,78,False,True
dnGbE,hYOto,66,False,False
eYVBhu,mjSS,56,True,True
DOY,zaCd,55,True,True
Jpglekej,uMuSc,3,False,True
cruHUSYlKj,GBMraGKzFE,28,False,False
PPUVprpQ,mkHYln,27,True,True
NbaBx,ghpCdOv,62,True,True
ginuuF,symS,42,True,True
ecmaxWl,xa,74,False,False
BJfW,naKTp,97,True,False
oLhoii,osPkKtBzor,88,True,True
SxKwaWnj,WnEeJc,49,False,False
zpAhGuS,BzinVwM,8,True,True
LlvykJEgqQ,broaf,77,False,True
grDWYrpJ,uPFujE,69,True,False
pmDCaSr,SCBY,7,False,False
xycZx,VHrDLCRqzg,77,True,True
NbaBx,RkKmKc,5,True,False
DSxykTS,WQSAEoVGFo,93,False,False
tzBEqfu,KXmtUaU,27,False,False
lYhmpPFX,MenkVFMd,58,False,True
UzpP,LtMft,46,True,True
qXdQJqXl,UINPNK,89,False,True
xWihhoUP,HyqAw,38,True,True
Kds,mFlfxPy,63,False,False
rwuNnsbC,Sse,65,False,False
FsI,bnrum,71,False,False
vYdkeDFal,JNm,34,True,False
THBarKF,ENSGi,4,False,True
CqHVRO,MvStF,73,False,True
jTlapfM,dnCLyGluv,86,False,False
dNqedeih,NNJo,68,True,False
lCmpVBxh,oHIb,41,False,True
sRELIpUKu,rRVljF,86,False,False
Scxnj,FQjEwKd,74,False,False
ovOWrh,SOahgthfU,25,False,True
ItdAsyerDW,bnQl,67,True,True
LT,ZQruaG,49,True,False
Wf,ffcR,43,False,True
iCJsMcpC,rxZDdyXD,48,True,True
DBjx,KEU,93,False,False
Irt,qzszPN,25,False,False
CqeI,TkAlH,78,True,False
owS,LIrl,78,False,True
vYdkeDFal,pWHkw,9,False,True
ZtdkvVwD,EQX,33,True,True
qYCQEof,oqioG,46,False,False
ehgka,fAlQzBb,6,False,True
KBBfqHSV,aTsEwmPiWP,81,False,False
GgSnuK,xWo,16,True,True
eKSmSxTfty,uWnUBgfL,55,True,False
ofhcF,oqVeAjRg,75,False,False
Hn,NiM,72,True,False
TKaIH,dmnwYo,98,True,True
ZVhLIP,gw,56,False,True
yOignRzmk,ZqqYfsMbU,13,True,False
MtOWci,oIWUmUze,18,False,True
VVEj,kMx,50,True,False
nTQ,aAmNFnQrx,10,False,True
qiOoFpACvP,zTl,76,True,False
jhGGdncCnR,prCLJ,4,False,True
VBd,zmGsMPRG,37,False,False
ujawcS,UeKBNtLsn,96,True,True
Fbjjzwood,Xxqw,74,False,False
Tht,uXaFVh,88,True,True
Ah,yD,96,True,True
lGKLTH,eXpHmFf,15,False,False
zFQnoUjUc,zkYJK,87,True,True
EF,qZZKeWMqD,10,True,True
zYZC,dwtVNqPSX,93,False,False
tpDUbFqE,VZNvTqmX,5,False,False
QXXv,PxVD,31,True,False
xcbCylxXf,Arw,45,True,False
BACbP,QmTTNZdB,3,True,True
duCtG,rnlYqSzLl,55,False,False
Pqq,fYsCTG,28,False,False
gSBvKE,bmn,64,True,False
VUPhjUvwON,kiUiQrcYxy,7,True,False
fZVUbhT,MAqs,21,False,True
SdjeGPyp,BrKCJaqcc,99,False,False
GDowys,GRUAqjpUDU,18,True,False
WsXezBaei,UrfOWI,96,False,True
ubBElcWs,MzMTWiDyHG,72,False,True
qKvLs,QddUURy,88,False,False
tzWWkn,yodfwLRms,4,False,True
FsI,eh,36,False,False
DSxykTS,RqLfqdNZN,35,True,False
eCHD,FbyPgs,59,True,True
okccQaIqG,QuGakhP,28,False,False
elb,zWtyG,89,True,False
RsvWiDqp,bwBzNQOaG,83,True,True
hctTVZv,CJljxAI,4,True,True
LEcKqk,WUYLYb,44,False,False
Ut,mTV,39,True,True
msZGaCxIX,uRlBgRvu,16,True,True
AIhy,qoPz,17,False,True
YsFidQ,EQX,96,True,False
CCHUZaB,enahvdgvoG,7,True,False
hIMhlLXjsS,DCZvFfgWXK,17,True,False
ybGllfWG,YjokKPhOZm,11,False,False
ecmaxWl,FgtzR,40,False,False
ZEuKMphO,YBVYfTMN,80,True,False
tedr,LHYUa,83,False,True
UVKtpn,KZPj,42,False,False
xL,udHj,23,True,False
GhcrtgVq,XPo,76,False,False
FF,goQHuKl,42,True,False
ZtdkvVwD,kkGh,65,False,True
OLmtpShlIb,VDTmaMlBa,4,True,False
CIWcqXXE,bJTxoguiu,39,False,True
bXrKatzv,Hh,83,False,False
lJSbcfAq,jv,69,False,False
OYNjz,zbRcF,65,True,True
jmvRBEE,oIGTsYFtM,79,True,False
VznwfkAP,LUWjFJcUIk,61,False,False
iJzGbsqj,Hlgnge,4,False,True
FpExLk,VKlAuCICqO,92,False,True
YRtp,GdpZKdBCOx,21,True,True
hTgNfxbCin,nIminVCQKS,2,False,False
eKSmSxTfty,CypFWjk,23,False,False
FKId,Mfzln,67,True,False
tWJgYa,hBsTkNa,55,False,True
TbFEmUeq,YIniMHsbC,87,True,True
LrjmxBvM,RoHQYaLVCY,70,True,False
ecnsxk,KOpcO,90,True,True
hQgdNRUT,OONqSlK,55,False,True
Vj,TkYzOb,18,True,True
LmkaC,IlUpllr,29,False,False
ghziTMh,jxT,95,False,True
rRvQGVBFQu,noRWumz,68,False,False
lihkYTVm,eCpxD,14,False,False
xzfgLIxqo,zwV,47,True,True
CaYrc,OxpbN,4,True,True
SNYz,yNkTgaZwF,74,True,False
kn,YeoQqBHxGX,78,True,False
ltVzDWa,TMCtU,52,False,False
vcNxqMOpn,rEMLnQf,20,False,True
nxGqePwKf,vWQJyyQq,50,True,True
YNban,kMx,71,False,True
SjUAVgZS,AH,91,True,True
AazVp,HmBkdRBxL,70,True,True
WYgfTuazW,bKD,21,True,False
cxn,XydfNOB,31,True,False
YNYVsDdz,HVYjaSEpu,40,False,True
VU,pMfPUQek,68,False,False
tJYATQCrO,eOeuGdYUCm,91,True,False
LDlebwblt,sTxe,25,True,True
AtOtg,uaYenuvPGs,71,False,False
mSFTuQZk,xxeNCZ,54,False,False
OoTkglQrZW,JNR,16,True,True
lueDbXEpd,xseGRV,27,True,False
vKM,owxR,14,False,False
Ybh,RSxYt,37,True,False
CsU,VmSXL,1,False,True
sg,qHvWCiErD,9,True,False
XhxnqU,pMN,97,True,False
NGSoiWWfW,mBRBXPl,97,False,True
Wi,UdNfyuISUS,71,True,True
RDodhdWKY,FkFvaJtgez,88,False,False
cdoc,dkxZGvzWaJ,43,True,False
VyH,qOsasfB,1,False,False
YUODoZIQYr,WuWcxc,67,False,True
TVwQmw,wnMXgyQ,48,False,True
DYSFZQSzS,HBmueEhMd,44,False,False
GnJgNQd,qRm,61,True,True
UncEZpYGAU,qXDe,3,True,False
tk,zXhLY,52,True,True
jQODUJO,hkmJNKcu,55,True,True
rIOpi,FuUfe,63,True,False
rlMTEcJuM,OQL,50,False,True
IOkypx,af,94,False,True
nQrb,ZnHRWEzh,86,True,False
lSbmJ,sk,5,False,True
jjZC,TFjZ,91,True,False
eWGaIcSx,MLDUPMsc,87,False,False
Ogtbp,cGcV,50,False,False
Gulb,dmnwYo,81,False,True
ZeDfVlW,QwXV,41,False,True
FwaKGZY,VSLAA,37,True,True
aadncx,ygQvjuvkFk,74,True,True
ppJjZZPnwI,ImeRPgBJ,96,True,True
VHZL,VvLEPcyl,100,True,True
LvnaNLm,MDiyiX,3,True,True
IhEGNHdLTM,oKG,92,True,False
UDirOb,zL,65,True,True
OToaye,XEQPABein,37,True,False
qEPhVGoED,XPFOgDkar,56,False,True
WQJSumS,wnMXgyQ,16,False,True
vLycc,cDRYNtLBx,46,False,True
TJftCDzd,yHlLojcR,31,False,True
IgO,Mig,92,False,False
vNYs,fhPkwrGJoV,82,False,True
ywbp,MhU,4,True,False
cJFe,GISeS,56,False,True
PPsXzO,qKR,65,True,False
tfSfgE,RYVZWHvPy,71,False,False
njzZvB,eXpHmFf,55,False,False
rLlvwPB,uivudBfj,48,False,False
axyYAHnIio,Ogh,97,True,False
FL,HZSMUDgQJ,88,True,False
cp,NcU,74,False,True
nesvWAz,pMfPUQek,25,True,False
HUnOGM,exfnCFeS,11,True,False
jXXHqR,JLYJdr,13,False,False
IySkcHznzS,RXcG,36,True,False
JJBJpiIgs,BFMHsDBCx,26,True,True
pMrW,yJjxf,36,True,False
CrOxdrr,qWRIdi,15,True,True
kyG,FQM,76,False,False
tQPsmASyxX,yXFZSHuj,54,True,True
FUmFTEqCpp,NPuBsZT,18,True,True
PeYDdk,vNKm,11,False,False
HAxORyCHPy,YbHuH,3,False,False
cYbZSLrRo,iZYs,23,False,True
UTFjXuRy,CoFQPioF,21,False,False
WpEyzCpX,lvGab,81,True,True
PRkxaV,GFnYyPe,64,True,False
Wf,FWtuGSQA,70,True,False
TvnKfsy,SZJNAnBdC,10,False,True
iqBWVJ,dJcxsKO,48,False,True
iWgFoJRJI,kauTWMbG,42,True,False
nEVb,gzjw,25,True,True
xCtlS,WZFLW,25,True,False
tabRsehNn,vtqoOR,82,True,True
WLgJ,vHvxiL,47,False,False
HzyV,zeZYdQdnLQ,19,True,False
ejtpTQiBU,frgYWORUy,87,True,False
pIFSV,Gp,86,False,False
StCNBrcnyP,ZmIuJ,28,False,True
UhmB,drwLShQIh,100,False,False
nXVqWeWpw,HpOVWAjvPY,16,False,False
PIHTAG,anKo,7,True,False
PpYe,QhZtMB,74,True,True
zLrBMDsbtp,hEgdAqAZ,4,False,False
zLNq,QyHLraMp,48,False,False
aoGdnFxfN,zcHwaeDaEQ,85,True,False
ZgWvPk,ETKKP,35,False,True
EkOrU,VMwlty,91,True,True
LuQkcRq,WhnYAr,10,False,False
lVA,kglk,41,True,False
FhZvRoMMJ,FsTXzF,94,True,False
LLCDx,bOWTwxa,1,True,False
YwWZxrJY,zziIaK,80,True,False
SBeOsxkFoY,nuLokYfHs,12,True,True
hNWsPpnXVG,LEhW,73,True,False
ulOTKOCVQ,nJZ,15,True,False
huHEhdy,jlxDCfm,96,False,True
yQbr,ItzWA,19,True,True
aDjVSmWb,RHkxrwi,28,True,False
BlA,mCNMH,81,True,False
PZq,bBcorn,2,True,False
MpyAtY,Ofp,29,True,False
XAlLz,ySRpV,53,False,False
AvsCGyObwy,rJpWu,98,True,True
Xx,tAAqAopU,29,True,False
JzWwRDkNG,ibRM,5,True,True
OTEbjAv,sFMvSaparS,89,True,True
tIlmby,fZIW,75,True,True
coaRZ,DHk,82,True,False
qlW,Qw,26,True,False
QvsEB,rEhH,44,False,False
dNqedeih,dx,35,True,False
gFCJPiP,Mig,42,False,False
JEne,icftf,30,True,True
xI,lSjpurW,17,False,True
qCW,FDcorj,85,True,True
PTzAGXYf,KhDaU,44,True,False
Xmyn,ta,42,True,False
aCUDq,RWFnUg,75,False,False
KZqRGs,ZTXjST,65,False,False
inkKairR,MenkVFMd,88,True,True
DkzrRckaL,un,46,False,False
uLgKXqHu,zWDiQL,26,False,False
xsHmyWnAZ,tslxnPi,11,False,False
JxcHJZXM,loy,18,True,False
WECmIKt,njSNStiio,8,True,True
CoH,JkH,15,False,False
LLUMZT,CnbirSjw,42,True,True
UKcz,trx,97,False,False
BJOG,trx,55,False,True
xcbCylxXf,yjamILsAtX,11,False,False
mcnA,qKnBARhwVq,78,True,True
LJRDgRos,dxRhDMMUM,79,True,True
MtPhhToi,IYYAtra,64,True,False
tSBbCWkEm,joNFq,39,False,False
qwMBoY,RcCWOAULUs,80,False,False
tIhkBbDUE,jPhU,23,False,True
xHZlcq,fAlQzBb,66,False,False
boBLVjkn,uMH,53,False,True
cHcuOViMFU,HBmueEhMd,13,False,True
bdmNQUUL,bPQLX,54,False,False
MneGpFbCz,DMONKC,70,False,False
JQr,mdDqpiIIT,52,False,False
ca,WItEo,8,False,True
IKZYlZ,AVq,85,True,True
vjvKCoiQ,lIyEMyRdCT,14,False,False
gEAOaEm,KcbTOOGL,27,False,False
nsIGCd,er,25,True,False
nhTD,LaVfAwbPkA,65,False,True
NcwFWxkDJ,mZSEoUaZ,64,True,False
qWgTLbhq,BDDUdMcJ,90,True,True
Kag,nlSTaai,69,True,False
OzOZJsIT,MzMTWiDyHG,79,True,True
qmOSg,EcmuzOciY,64,True,False
useOlAY,uRo,34,True,False
qie,CFMjBnAt,81,False,True
daUOL,nk,69,True,True
LVomA,RcCWOAULUs,23,False,False
xRmFjMYn,tQkwrTzo,36,True,True
Jpglekej,KXDsGSa,28,True,True
BLs,xvxFVQbgo,100,False,False
vNYs,zRqWQKwhGC,11,False,True
UgGiEwrTU,VzYQtWaOe,49,False,True
zohYprTj,YZisH,20,True,False
TVwQmw,gTA,2,False,False
atrt,bkolA,37,True,True
MAmZfW,rQTmPr,28,False,False
yuzCJtvZ,SrIcLMHXmA,79,False,False
JaMGgY,TUAUoT,39,True,False
xeb,gOZHPhML,3,False,False
sp,XY,86,False,True
gwCaUfJu,ntl,43,True,True
jlJCfzeeC,zQtpXLByMb,72,True,True
LLUMZT,FPp,14,True,True
VlfmuBiZ,XnMqOKV,88,True,False
pYKlwg,hfGKA,49,True,False
AIzX,KKqFpec,19,True,False
UBtAA,TvfRXNLYm,78,False,False
kCDbgI,oONttwqi,20,True,True
wdyStnxe,dtbjiZnuHg,34,True,False
YOD,yRVD,54,False,False
yQbr,whdwLTlH,48,False,True
Mffxtj,lys,27,False,True
fcAWKdt,XwNm,73,True,False
TGcx,OC,44,True,False
WWvoygP,zcWH,82,False,False
CgxGCe,RXbbCUH,21,False,False
hM,SlXe,57,False,True
XlRtvguBUM,OQgaRCDj,22,False,True
LwnS,LGxcnxKVLz,82,False,False
tuMBOzvewE,SuHtgJtM,51,True,False
snASFmyV,zeny,80,True,False
kaZbyPsx,Ufg,37,True,False
feL,kje,54,True,True
ySbphsUJ,HhWf,60,False,True
WDXGCEYhqn,RSXd,38,False,False
aGzDgAPn,pZKGFxXn,87,False,True
CzVze,TQhBmYts,32,False,True
dsSDRMUzy,FXDiD,95,True,True
Scxnj,fRgkLx,99,True,True
PPiS,AjhJQJItH,11,False,True
pdVZ,fnQPFo,5,True,True
MMKvcT,lvGab,24,True,False
aFAfV,OkJo,37,False,False
eVBW,IXzBfQvUj,49,False,False
Ybh,IkHdj,48,True,False
qmbyLGN,cRyjkPl,2,True,True
JQMiCa,Hlgnge,15,False,True
dT,lIyEMyRdCT,34,False,False
jSyXdiV,gtkLTljUgv,10,True,True
MSezbFr,YicaJK,26,True,True
nM,WZFv,92,True,True
bU,XqstK,50,True,False
Hbo,EWy,19,True,True
TmVhIls,aCFqYe,59,False,True
UnD,ES,37,True,True
QOP,PxVD,89,False,False
OwRBgMjmUy,QHCEzEUZH,30,True,False
YQE,rE,32,True,True
LgfUNqnB,NdW,68,True,True
BW,OauqrKVg,87,False,False
LrjmxBvM,rQTmPr,45,True,True
mfilVQbzb,jqCIsD,11,False,True
nQcqUctCsz,qFNsL,30,True,True
cCSAgv,ccy,89,True,False
falro,KKKAQmv,38,False,True
AXqqmq,hsVkY,37,True,False
cHVdtlZR,Zifz,32,False,False
sg,BFMHsDBCx,97,False,True
LRMQ,DWQbQtYmlg,7,False,True
SjOg,owxR,98,False,False
JeaEWTTE,YTfATRdyVq,77,False,False
BgFjqJT,FPp,79,False,False
ux,NjBrMqVt,1,False,False
SEJm,zC,96,True,False
lFqdVJX,tzwRdqk,38,True,False
rIa,hzbl,13,True,False
AmXqbQG,KQX,40,True,True
bmZsfTcnn,sdCSpOuNH,4,False,False
nAAyAQ,sMnvYN,70,True,True
zEtCXkh,PFpyEDigNf,11,True,False
tIlmby,cbshQ,13,False,True
QwWCbYVxx,VvLEPcyl,66,True,True
FHzT,Gd,23,True,False
uHXs,lmWMdG,21,True,False
rhNFmlri,lpErasWak,60,True,False
qmbyLGN,JEPmLQCjX,51,False,False
ybGllfWG,HZSMUDgQJ,81,True,True
WtMSI,DSPITHm,40,True,True
ZIuCu,pqC,39,False,True
EScKdvioc,edv,84,True,True
ifwpyT,ksFbDC,34,True,True
xC,NVLuiaV,9,False,True
mr,fefRhU,11,False,False
TYofx,Ccxl,28,False,False
zZxEKcD,WaLZ,74,True,True
MRtrFDM,mxTFUPjlRz,88,False,False
CPjDSDR,XOZr,71,False,False
jxs,IOfH,58,True,False
AChcUPbFC,NWYEup,61,False,True
TILGUok,OsBIbRVkWV,5,False,False
kIVJRS,SUYqpM,67,False,True
HQa,dXnwscRMa,68,True,False
JErhIALhuJ,aEexzXEMv,24,False,True
vjOqpZnq,nJZ,36,True,False
BZoYudOK,nmkdGeA,60,True,False
ki,QusoJrlfeR,99,False,False
oSBdRtct,vAV,47,False,True
PkrONHsn,skwukpzi,26,True,False
weEYBDP,UBJWP,100,True,True
uEbDo,zwV,75,True,True
RUThFYqud,IxPGgUmNx,73,False,False
SBeOsxkFoY,pRYSpwAU,33,False,False
RIKtCkEK,Cqm,14,False,False
VUMAU,yqjRcm,2,False,True
wJk,LIrl,85,True,True
SiRLOaj,ovozvTACh,67,False,False
aJ,sXm,27,False,False
mwC,sET,37,False,True
LwnS,EWy,92,True,False
gmk,xlQVJjEUwc,41,True,False
eAfFvk,QFJZibyD,41,False,False
uFSAMnEU,xwSwThGU,28,False,True
zdDPP,iylZ,12,False,False
bCxrdr,dnCLyGluv,84,True,False
bhuDBcaQDA,mtONWO,86,True,True
bDGwRGXgd,XhJJrivoa,36,True,True
jbbYAqW,OTJuAsC,75,False,True
RlyAzf,aTRbDo,75,True,True
BYTN,SgW,43,False,False
ZIMfAA,CfbuSvwUk,97,True,True
fGDv,owHeSQKdTq,15,False,True
iBFoWS,SfHHsDiYd,28,False,False
GjjHBrIvZw,ElFOUNc,41,False,True
zvuF,rpGziwPbpX,24,True,True
fNXqa,AhN,55,True,False
bgRONO,JfeQwWbV,54,True,True
CXBxKJZl,uKB,34,True,True
qtbfgaMysI,wPXVdz,2,False,False
CgxGCe,yk,66,True,True
qWgTLbhq,bWbJbs,45,True,True
bpmB,IEdzcxdqM,34,True,True
VyH,MmbLC,27,False,True
HQa,AeXeEXPvJ,18,False,False
XBSVy,Ufg,87,False,False
uIPJ,HMHBLzG,86,True,True
rahlhg,vk,78,False,True
gqSCkQl,MvStF,99,False,True
nS,lmRLwyPs,54,False,False
ej,LsWcCG,12,True,True
oZGqkfS,YphaFtSLOp,97,False,False
DUqNJRZBM,JEODNiSgti,14,False,True
GO,BFhoOGqEV,10,False,False
AAej,dhBAEpwk,23,True,False
aHXdtg,XjepQH,64,True,True
wLPGKlzcOI,SIPMpvkS,98,False,True
HrjrzgXF,YOPIg,3,True,True
lEtScs,bzwyhPYj,54,True,True
FjONrH,MCfeh,67,True,True
DVzWMP,VTYezx,70,False,False
XqUu,VeaD,80,True,False
EF,fvvDHuyEna,32,True,True
ZQelqih,PNslZ,24,True,False
aNPtjubYC,IJyShYtJw,61,False,True
AkOuClCh,Bs,44,False,True
odWcy,wrPADPNiXz,55,False,True
JTR,qqBBxILO,13,True,False
fkmxVh,KrzN,27,True,True
yso,uct,98,False,True
VU,pMN,63,False,False
gApB,NPk,99,False,True
ZdZZNtNSLR,snuHSlPEKz,22,True,True
OGuSEPm,yMACt,71,True,False
SW,zOQBEZMz,98,True,True
kANSGROb,jEsP,48,False,True
dXuBccU,zPaEMLfYH,75,True,True
Ve,ZbQxJBJpD,99,True,True
kgEAEJ,xFWLJvJD,47,True,False
MyIwDoJL,VA,64,True,False
zUDKJgs,XZxOXdWOw,22,True,False
Qs,hpKFkwj,41,True,True
iFkuIXbVZ,BcZeZMVKUP,89,False,True
THBarKF,FWtuGSQA,35,False,True
hbOAuoMDhk,SnHNXdvmN,45,True,False
yQfjgLgwWd,MA,52,True,False
BfqJiS,EmD,86,True,False
VSLpa,NPdyCbZO,38,False,False
fcFAf,cLNsiaZzA,87,True,True
muGXfsDXc,SG,89,False,False
xXvkr,LMg,3,False,True
sGAVEKNgFN,wiGhyrxo,11,False,True
wsNay,WuiEzuh,91,False,False
TOVC,WQn,33,True,False
JTR,XUGqpLqu,73,True,True
bViicmKxLl,Adz,73,True,False
mqe,vjEI,31,True,True
DyzSC,NWYEup,45,False,True
dLBGV,bet,7,True,True
aFS,UpcOebD,80,False,False
FJPoVdpsN,bpzi,32,False,True
RUThFYqud,mMQmaAMwEa,21,True,False
xy,Zah,13,True,False
VygmkSF,MdYbkQk,2,False,True
vSMeZuXA,bAXldu,73,True,True
MtdvEneyvJ,TQhBmYts,15,False,False
GryK,IBAvT,15,True,False
ZJngmu,SSMOYu,44,False,True
xtFDgKLV,nKvx,25,True,True
bBA,NeJc,25,True,True
PHZsanHRzs,JGXkMSbL,51,False,True
XYHfFoXFT,yuCy,80,False,True
svIC,TW,2,True,False
SUjVbx,hWgF,15,False,True
CUM,feSQrcpxQ,64,False,False
aYiIwZoTQ,ABmO,25,True,True
VU,dHbE,37,True,True
hKAlsxn,JyrEFrnomq,80,False,False
SdZv,lN,82,False,False
wpYPoLZt,MxMuGtxN,69,False,False
SAvJ,piZKRjP,96,False,True
wUu,Mfzln,7,False,True
dKVhGFbvp,uVLvoWxoH,86,False,False
YLUAJ,Hqcve,30,False,True
JweI,mBkh,39,True,False
vfAEd,iJRSPN,61,True,False
mAK,DSA,30,True,True
ehLoUJZq,QXFDNKIAh,12,False,False
LHoMro,xxixFMG,88,True,False
aGzjYXT,utgwVWIY,88,False,True
ZLbZ,DHsThOvv,12,False,False
rpCTdRV,qOuEiTgpa,87,True,True
JttDah,rLF,64,True,False
NDra,WGsjclZsRv,11,True,False
gdBlhknda,epfsSjuKN,90,False,False
WQoKKJCKG,voJOONGP,12,False,False
dKVhGFbvp,jPhU,58,False,False
BedjlU,DVGSKhzzH,55,True,False
HRqSRhPMW,xzWHrevhy,73,True,True
wVDawjR,vtEg,33,True,True
MyJKkovMtr,Gp,37,False,True
uW,DRFcX,49,False,False
jm,jPhU,24,False,False
wtZiaNjAfZ,CC,11,False,True
gfNS,TFn,96,False,True
Jtgb,AA,75,False,False
dtj,bzGYZ,72,False,False
iTjaeXQZjr,KMFmnvfYYU,46,False,False
pOjoUBA,BGwBwCQXHN,96,False,True
HycxvbLh,QdgUK,87,False,False
iOTbu,lys,81,True,True
tr,TMooxd,64,False,False
vUdetawv,Ubbvp,25,False,True
IHaMkDR,lAjuRCac,8,True,True
IUKHcCirGI,RiA,94,True,True
VydTvT,dfVffmkgo,33,False,False
DyomlSt,RKrlv,61,False,True
xBLlk,jppwPikTZf,8,False,False
tFU,FIvIWINVIJ,17,True,True
PIBa,yoBO,33,False,True
gb,sFAYj,88,True,True
IgpM,PHf,51,True,True
ordEZEQF,hbwVE,66,True,True
rvN,CPy,9,False,False
ANeTJKTCH,os,14,False,True
lHnLfIxIGf,oWQ,6,False,False
PtBdxX,BNOgLxDXPt,48,False,True
shYkpy,zfmOWNxs,58,True,False
LbhOd,JzB,36,False,False
FQ,XGRr,32,True,True
wI,iZruIf,82,True,True
BJGkTAx,mcdxhV,91,False,False
YJ,sqHbD,55,False,False
XqUu,OGmGHgn,69,True,False
fdKGne,rCVVRJje,27,True,True
xEJByYON,yZCeXXdu,82,True,True
QrCsqPy,FWtuGSQA,35,True,True
Sg,VUEtwaneg,41,False,True
IBPHYMWE,QqYYYLg,92,False,False
ue,CeDAuUkR,48,True,True
fZOGKj,rj,59,True,False
eFrnnjs,XnZIPyfR,54,False,False
YZOkYtn,TkNCdXm,52,False,False
sypKSUPO,zMY,25,True,False
obOJOUL,Kxc,61,True,False
LjJaRGLmB,JjDdSJlD,15,True,False
vEVop,pPvErAzC,61,False,False
OODPnAYXl,yk,99,False,True
IhK,ARE,63,True,False
tRpggA,NKgoO,61,True,False
duvFUvDgrT,pewoIplvq,64,True,True
Eh,AEJQHdc,21,True,True
bOta,UUHe,16,True,True
PGQlJCxH,JyrEFrnomq,85,False,True
Nu,TBtxt,37,False,False
OPe,RMyIn,37,False,True
BNLWcWcvBV,apueRtiEkI,63,True,True
fQ,KCC,62,False,False
Hwyr,CkgHvc,88,True,False
LAchP,HAYQFUoYnD,64,True,False
Ioj,SPIgNc,91,False,True
WSCcYu,BiLP,51,False,True
evQisCB,HwMUEREM,54,False,True
xjdNRsCLck,KvQMbMSM,66,True,False
SIM,GgnNptDAXN,29,False,True
izjjJ,djeqJEj,67,False,True
qAWjOrr,ZoTwsYGkCN,92,False,False
CNcDIfG,HBmueEhMd,56,True,True
PNeLEaaAP,zcWH,49,False,False
BlpXrOtVhN,QbLaf,27,False,False
ykgzRhKhNz,ZwwvqXJdMB,47,True,True
llFF,FURBvIkD,22,False,True
ban,ojk,50,True,True
aoVb,EcOfVmBPD,52,True,True
GMNfHsYYR,rGzDqPslUN,66,True,False
AADnyfi,KrgFHW,7,False,True
Pqub,Rs,89,True,False
ygnpZmOgIY,dj,98,False,False
JzWwRDkNG,MJMN,86,True,True
jBUKSJ,LdCkQv,34,True,True
sBOls,BSc,47,True,True
uKwfI,fTjOv,76,True,False
rHFZKS,frHcyNYl,1,False,False
rXA,oGseoqrx,18,True,False
EjFUmjP,Ic,56,True,True
jSyXdiV,pSsLDWlcH,13,False,True
VIoQs,CC,42,False,True
zqnhQUrxd,DSPITHm,99,False,False
UjP,jxTnMkmR,33,False,False
yUrKtDviR,iUpqF,45,True,True
zRKlrS,JBSr,11,True,False
hYAvCxju,HdmB,78,True,False
uGmUjbSXgW,whM,36,False,False
covbf,fogHUYIo,89,True,True
BJOG,TIKVs,53,False,False
xL,gWEcnah,54,True,True
uuO,ChxKzLpE,56,False,True
TU,vpjXgfe,62,True,True
YRcujtnQ,VKA,19,False,False
YvUK,xlQVJjEUwc,50,True,False
hNakjBDn,hsXZCAX,89,False,False
tabRsehNn,rli,61,True,True
NGxQZko,iOD,89,False,False
RvCDUxB,hfGKA,21,False,False
qtWAmOU,EvhUhul,62,True,False
bGtDp,Owpiic,60,True,True
bdrLKBb,lubBVs,24,True,False
jKHjUUkFCG,VXe,34,False,True
qlW,PnvNUDows,6,False,False
YRtp,RraElRy,74,True,False
bSLihjxfn,EmD,41,True,False
LzgFw,XGDdv,12,False,True
NGSoiWWfW,UrlfRlnbXp,56,True,False
