FollowerTag,FollowedTag,Date,Hour,IsMuted,NotificationsActive
wwilkinson,garciapatricia,2021-05-27,01:28,True,False
ryanlawrence,dbrewer,2021-01-10,15:33,False,True
victorhood,aestrada,2020-12-01,12:53,False,True
reneecuevas,rhendricks,2022-09-13,01:04,False,True
qoconnor,valerie71,2024-02-14,14:25,True,False
annakane,suarezjennifer,2020-06-27,23:00,False,True
bjarvis,hallmatthew,2022-04-03,05:17,True,False
april57,nharrison,2023-09-30,07:50,False,True
montgomeryscott,fritter,2020-04-28,09:30,False,True
joseph25,castillowalter,2022-07-06,07:22,False,True
hollygonzales,eileenmendez,2022-02-19,22:56,True,False
joseph11,anthony80,2022-03-17,19:07,True,False
wmiller,rcollins,2021-12-24,20:17,True,False
ywilliams,michelle02,2020-01-18,23:40,False,True
pcasey,james43,2022-03-14,04:13,True,False
cameron89,nguyensharon,2022-04-18,15:17,True,False
rileycolton,kaylanelson,2020-06-10,15:46,True,False
ilee,youngmaxwell,2021-09-21,19:05,False,True
ashley40,mark26,2023-02-19,03:19,True,False
cbrown,lori68,2021-09-19,23:02,False,True
robertwright,avilla,2022-04-02,02:46,True,False
mcgrathnancy,dturner,2020-01-04,06:33,True,False
christinalarson,lmichael,2021-11-04,18:37,True,False
mitchell74,mooredawn,2021-12-08,16:12,True,False
anaschneider,brettsloan,2021-05-02,10:37,False,True
rfrazier,xwheeler,2020-03-19,14:51,True,False
turnerjeffrey,wrightsharon,2020-06-29,03:58,True,False
martinezrhonda,browndale,2022-04-14,07:16,True,False
riverspatrick,toni67,2020-04-16,01:06,False,True
lbriggs,jonathandiaz,2023-06-09,08:44,True,False
francisco63,regina82,2023-06-09,08:34,True,False
selenawilliams,robert84,2023-10-18,19:42,False,True
estradacandice,sarah29,2021-12-22,15:20,True,False
michael03,bhill,2020-12-17,10:48,False,True
vmatthews,rodriguezcalvin,2023-03-15,17:47,False,True
timothy71,richard42,2022-12-30,20:52,True,False
michele96,egordon,2023-03-01,04:00,True,False
matthew63,faulknerrodney,2020-10-06,16:22,True,False
sydney46,sarahharvey,2020-09-19,10:08,True,False
robertanderson,christinaalvarado,2020-04-10,09:14,False,True
boydstephen,jennifer45,2024-01-11,23:44,True,False
josephjustin,steven04,2023-02-07,00:54,True,False
watsonjennifer,fostergregory,2022-01-22,07:23,False,True
nfletcher,kendracole,2020-07-04,12:01,True,False
aharris,sharon30,2020-07-01,03:55,False,True
crystalstanton,osbornemichael,2021-01-31,23:07,True,False
cgreen,scottlong,2023-06-21,21:12,True,False
fnichols,campbelljacob,2021-10-05,01:34,True,False
eryan,jcarter,2020-02-09,05:01,True,False
nicholaswalker,cbrown,2023-06-04,03:31,True,False
markgarcia,karenshort,2023-05-18,05:01,True,False
timothywilliams,eric36,2020-05-04,08:57,True,False
nguyendonald,athompson,2022-01-18,01:40,False,True
martinshannon,aliciagriffith,2022-09-22,21:45,True,False
juliemay,mwalls,2023-09-30,19:58,False,True
robertbartlett,lloydpaul,2022-07-14,18:23,True,False
vlane,jonescraig,2021-09-16,01:53,False,True
imartin,galvantimothy,2021-01-07,00:43,False,True
nicole45,jasonodonnell,2020-08-30,23:17,True,False
shermanjoseph,larrydavis,2021-04-10,00:06,True,False
raymondhughes,vbarajas,2022-11-04,14:25,False,True
tammywallace,njimenez,2020-01-05,22:00,True,False
turnerelizabeth,amy07,2023-04-14,03:29,True,False
alexander18,kevin90,2022-07-26,11:42,True,False
ureid,laura54,2021-01-14,06:22,False,True
carterangela,bennettjacqueline,2022-07-15,23:06,True,False
jnash,turneredwin,2021-08-20,22:00,False,True
woodsbrenda,sarapearson,2022-10-09,12:43,True,False
torreslaurie,alexander18,2020-02-17,21:47,True,False
jjohnson,daniel43,2021-07-01,14:51,True,False
zboyd,conniehayes,2023-01-30,22:32,True,False
sthomas,briggsamy,2021-06-23,01:47,False,True
gardneranthony,brian86,2022-08-26,03:08,False,True
veronicamckinney,josephmason,2023-02-28,03:20,True,False
samanthamartinez,elizabethlutz,2023-11-04,06:55,True,False
lauralevine,johnarmstrong,2023-08-03,03:19,False,True
rogerssean,morgancooper,2022-03-21,08:56,False,True
castilloscott,qmurray,2020-12-15,12:17,True,False
gabriel31,rachelhicks,2022-11-03,20:31,False,True
delliott,joannelliott,2021-04-08,08:17,False,True
mark64,robert13,2023-03-20,15:10,True,False
wgibson,christinaalvarado,2020-06-28,14:58,False,True
lopezdarin,anita55,2020-09-19,01:58,False,True
maynardandrea,melindaandrews,2023-12-07,11:47,False,True
mary86,nmcdonald,2022-10-18,12:23,True,False
jameschristopher,jared20,2020-09-08,02:11,True,False
lamdaniel,fbailey,2023-12-20,06:36,False,True
armstrongjames,sean34,2022-12-23,14:15,False,True
sandra69,riverafrank,2023-04-22,06:43,True,False
glendurham,spearsjames,2023-06-22,17:43,False,True
taylorjacqueline,kenneth40,2022-09-21,15:21,False,True
ovillanueva,sdelgado,2022-04-14,02:14,True,False
johnhicks,lamberik,2022-01-28,14:41,True,False
christinepayne,ehenry,2023-12-07,03:51,False,True
melissa68,rwilliams,2021-07-26,17:46,True,False
andersenmegan,jamesmeadows,2022-08-03,13:20,False,True
stanley86,richard10,2020-02-12,09:02,False,True
ashleyhunter,suttonjessica,2024-01-08,01:04,True,False
gary22,williamsonamanda,2020-12-14,02:32,False,True
clarkjulia,zperez,2021-06-08,22:04,True,False
taylorgardner,norrisanthony,2022-11-13,00:40,False,True
ryansmith,dale00,2022-07-27,06:55,False,True
dleonard,haleymiller,2020-02-11,05:33,False,True
careyjoseph,fwatts,2023-08-20,20:40,False,True
paigesmith,brooksmelissa,2021-09-09,00:02,False,True
johnsonelizabeth,aprilthomas,2021-04-09,15:05,True,False
andrealopez,garytran,2023-09-18,12:36,True,False
bmorrow,miguelmcbride,2020-09-01,16:41,True,False
james43,victorhood,2022-12-11,09:17,True,False
brian31,campbelljacob,2021-03-26,04:06,False,True
thomasanita,miguel49,2023-03-08,14:34,False,True
janetanderson,codyfisher,2022-06-12,04:35,False,True
lukemoore,joseph44,2022-09-09,00:40,False,True
mistysheppard,obennett,2023-12-31,23:53,False,True
grahamthomas,coxkeith,2021-07-10,22:55,True,False
vanessa45,schwartzjames,2022-09-08,06:41,False,True
karenlynch,jessica86,2022-06-29,23:03,True,False
laura66,sanchezstephen,2020-04-02,18:19,True,False
rachelcobb,rachel76,2023-02-10,19:50,True,False
joelhunt,alvarezjennifer,2020-06-10,20:22,False,True
currymegan,crawfordmadison,2021-10-23,15:56,True,False
wking,brandon44,2021-12-05,12:47,True,False
danielsmith,joe68,2021-04-22,02:03,True,False
pamela09,gonzalezthomas,2023-03-19,04:29,False,True
lmunoz,lrogers,2020-12-24,17:45,True,False
benjaminkim,rebecca61,2023-01-07,04:56,True,False
tthomas,jjones,2020-05-09,15:42,False,True
melissa49,amykhan,2023-12-07,10:58,False,True
jchan,jasonstone,2020-02-19,20:13,True,False
ashleycrawford,gardneranthony,2020-10-19,08:30,True,False
courtneyestrada,heidi35,2020-11-18,19:23,False,True
klopez,cmcclain,2024-01-23,16:17,False,True
timothydouglas,joshua63,2021-03-13,21:34,False,True
meganthompson,amandasmith,2023-02-28,10:13,True,False
cantujoseph,zacharywallace,2022-12-20,06:43,False,True
fernandodavis,dukekim,2020-08-16,18:21,False,True
daniel56,alexandergeorge,2020-07-25,03:17,False,True
mary43,danielbryan,2023-09-20,18:25,True,False
hooverelizabeth,jensenlynn,2022-06-24,14:29,False,True
josephkatherine,amy07,2023-12-10,15:32,False,True
bbradshaw,joshuaross,2020-12-17,23:49,False,True
hoffmanrebecca,ramirezlonnie,2023-01-19,11:03,False,True
darlene64,medinacarrie,2024-01-10,00:29,False,True
jeremyvasquez,cgonzalez,2020-11-09,19:06,False,True
michael03,lamberik,2023-04-12,17:33,False,True
brian37,emccoy,2021-12-12,03:07,False,True
angelabest,wthompson,2022-01-25,09:16,False,True
mckinneyhenry,onelson,2022-02-22,16:42,False,True
evansjohn,john61,2020-02-08,02:04,True,False
matthewgonzalez,brent10,2022-11-23,01:06,True,False
michellemarshall,justinturner,2023-01-20,00:52,True,False
deborah78,lukealvarez,2021-04-05,19:24,True,False
boothjoseph,gordonrichard,2020-08-05,08:11,True,False
haynesjoe,christopherwilson,2024-03-16,02:08,False,True
sjones,bryan07,2020-06-05,19:00,False,True
williamsonelizabeth,websterjeffrey,2024-03-11,23:52,True,False
hhowell,lauraobrien,2023-09-02,07:12,False,True
nicholasparrish,turnermichelle,2022-09-02,19:42,True,False
allenvincent,echarles,2023-05-25,16:25,True,False
jessicabrewer,maria35,2020-03-22,17:28,False,True
vgould,jacquelinemcgee,2020-10-25,11:26,False,True
patrick17,amandawilliams,2020-02-21,19:36,True,False
christopher22,daryloneill,2023-02-04,17:15,False,True
shelbyboyd,harringtondebra,2021-08-12,07:33,True,False
scottlong,allentammy,2023-09-04,02:50,True,False
natasha06,weberlinda,2023-10-09,02:30,True,False
thomas33,echandler,2020-11-22,21:14,True,False
marymartin,sextonbrenda,2020-05-21,00:53,False,True
masonallison,dan17,2022-06-16,19:51,True,False
shawn49,gthomas,2024-03-21,11:37,False,True
traceybates,petersonstephanie,2020-10-16,15:03,True,False
wongmegan,tinajimenez,2021-07-18,13:44,False,True
jessicaclark,stacy96,2022-12-15,09:29,False,True
vgarcia,victorhood,2021-05-24,14:31,True,False
alove,washingtondenise,2020-08-02,08:01,False,True
heather86,nguzman,2021-08-24,11:21,True,False
danielreed,jessecobb,2022-02-14,22:21,True,False
lacevedo,johnsoncharles,2020-02-27,13:53,True,False
eugene49,lesliejackson,2021-09-08,22:57,True,False
thomas84,jkemp,2020-02-07,00:19,False,True
scottleslie,whitealexander,2024-01-09,09:56,True,False
cantrellnicole,colton33,2021-02-18,09:22,False,True
mbaker,sean34,2021-12-16,03:10,False,True
brettmurphy,byang,2020-09-29,04:04,False,True
pmelton,kennethburgess,2021-08-22,14:07,False,True
hadams,daltonlori,2024-04-01,07:18,True,False
brianmacias,paulaphelps,2021-10-16,15:46,True,False
joseph57,kelsey15,2022-03-02,14:55,False,True
nicholasrogers,csanders,2023-03-24,15:50,False,True
william25,chelseabennett,2024-03-19,16:51,True,False
jonesdarren,kramerdawn,2021-04-06,06:12,True,False
freed,ezimmerman,2021-03-30,04:46,True,False
hollyparsons,jmalone,2020-08-10,12:05,True,False
douglasmyers,vwong,2021-12-30,15:24,True,False
william51,kevinjohnson,2022-10-08,19:06,True,False
gabrielle03,ruizdebra,2023-03-25,06:12,False,True
kevinbowers,zunigastephen,2020-06-20,17:35,False,True
kelly56,jtrevino,2021-07-02,02:30,True,False
normanlisa,coltonconway,2022-09-12,07:08,True,False
kramerdawn,brianoliver,2023-10-10,16:02,False,True
ricardoschultz,nchung,2020-10-03,18:56,True,False
johnsongail,morgansimpson,2022-06-01,17:15,True,False
chelsea20,rangeldiana,2023-03-13,10:19,True,False
floreswillie,ffrye,2020-10-09,01:54,True,False
ashleycrawford,brenda62,2020-07-19,17:09,False,True
dgentry,coxerica,2022-01-11,11:33,False,True
carlagrimes,barbaragomez,2020-07-26,03:27,False,True
johnsonelizabeth,njimenez,2021-09-12,23:47,True,False
jacqueline21,ashley61,2020-04-09,13:22,False,True
mjames,deborahconner,2020-11-08,20:07,False,True
cindyray,shawn46,2023-11-21,05:06,False,True
lopezrichard,lamdaniel,2023-12-04,05:32,False,True
alisonramos,samuel03,2020-10-12,17:25,True,False
jaime39,pchase,2022-05-11,08:09,True,False
alex17,david73,2023-09-28,19:49,True,False
andrewbrown,riveraclaudia,2023-05-02,08:40,True,False
perezlisa,bauerjennifer,2020-01-15,04:26,False,True
medinajoshua,fergusonjennifer,2020-11-29,11:14,False,True
debrawright,jesse08,2023-04-02,16:44,False,True
snyderlaurie,karen88,2022-02-27,01:19,False,True
virginianorman,elaine48,2024-04-11,18:10,True,False
michelle57,harrisjason,2023-10-15,09:33,False,True
christopher67,michaelstevens,2020-04-13,03:18,False,True
rodneyjones,megan33,2021-02-22,11:44,True,False
ttaylor,megan78,2024-03-23,19:42,False,True
rebeccastone,michelle97,2020-01-11,05:45,True,False
michellegarcia,opeters,2022-09-01,10:52,True,False
hannah51,clowe,2021-02-09,13:18,True,False
joshua76,larseneric,2024-02-26,04:49,False,True
ppierce,aliceperkins,2023-12-25,09:45,True,False
kimberly08,croth,2023-09-16,04:06,False,True
hillbradley,ronnie37,2022-03-30,10:54,False,True
ashleybradford,agill,2022-06-25,08:18,False,True
edwardsrichard,brandymiller,2023-05-20,21:16,True,False
joel87,carlreilly,2023-06-09,09:10,False,True
rachelperry,alexandrasimmons,2023-10-28,01:39,False,True
deborah58,michele00,2020-09-06,14:31,False,True
msellers,brandyvaldez,2022-02-20,07:41,False,True
jonestina,zcunningham,2023-01-19,13:13,True,False
mendozajason,stevenbooker,2023-11-10,21:56,True,False
ofletcher,carriehansen,2022-02-21,17:07,True,False
ruiztheodore,bhill,2021-07-27,18:15,False,True
chris82,xparks,2023-11-15,15:12,False,True
boothjoseph,josephmills,2023-06-18,08:17,False,True
huffmanharold,patriciagreene,2023-06-24,20:51,False,True
lori51,utownsend,2022-09-18,03:47,True,False
hflores,robert34,2022-02-18,08:54,True,False
samuel03,stephaniesoto,2023-03-09,12:52,False,True
msellers,ncolon,2023-07-31,10:09,True,False
kmoss,karlareyes,2020-04-08,21:06,False,True
barkerangela,adamjohnson,2023-09-21,20:43,False,True
portercynthia,thomasjacqueline,2023-12-19,18:28,False,True
shenderson,davidlong,2020-07-03,05:46,False,True
prestonrachel,hugheselizabeth,2022-05-31,04:56,True,False
patelchristina,smithjohn,2020-12-17,13:18,True,False
richardmcmillan,vgreen,2020-10-05,14:42,False,True
susandavis,aliciaalexander,2020-05-02,20:52,False,True
ashley56,haleyperez,2024-02-16,07:11,False,True
ashley58,evanspatricia,2022-03-11,12:22,True,False
ucox,amandaklein,2021-01-23,10:39,True,False
ricardo03,benjaminhicks,2023-02-13,02:00,True,False
parker36,moralessharon,2021-09-03,05:30,False,True
amy05,wandahodge,2022-11-14,18:38,True,False
philipfuller,timothy14,2020-09-06,10:38,False,True
deborahreynolds,jean29,2020-07-28,01:24,False,True
hannah51,rlin,2022-04-11,23:15,True,False
william29,ilong,2023-12-03,02:38,True,False
ashley47,ubarnes,2020-01-16,08:30,False,True
velazquezwalter,amberlove,2022-11-06,21:28,True,False
whitneyadriana,buckstanley,2024-01-08,05:40,True,False
gracerobinson,davidpham,2020-06-10,13:22,True,False
echung,andrew57,2023-10-09,11:46,False,True
nelsonjoseph,gmaldonado,2022-09-04,06:13,False,True
april57,danielreynolds,2023-12-29,10:44,False,True
richard14,mitchelladam,2023-11-11,19:28,True,False
qoconnor,ityler,2022-11-07,08:18,True,False
esimmons,nbarrett,2022-06-01,00:39,True,False
brett55,carol06,2022-06-30,05:16,False,True
nicholasparrish,jenniferperez,2021-10-22,02:43,True,False
dlynch,zacharyevans,2020-09-19,10:46,True,False
swansonjasmine,karen68,2023-11-20,00:02,False,True
jonathanklein,rchen,2020-03-25,08:15,False,True
garciafrank,youngcolleen,2022-07-28,13:28,True,False
james98,lawsonmarie,2020-02-25,07:35,False,True
beardvanessa,vgould,2020-05-20,08:39,True,False
dennis13,schneidernancy,2022-06-30,01:15,True,False
millertimothy,xmartinez,2022-11-14,09:08,False,True
torreslaurie,sandra79,2020-05-18,09:15,True,False
cummingsshawn,andersonmeagan,2022-08-26,02:13,False,True
stephaniesoto,james11,2022-05-12,17:33,True,False
echavez,michael03,2023-03-24,21:17,False,True
hornejoshua,amanda28,2020-08-30,07:35,False,True
edwardscheryl,helen67,2020-09-01,11:04,False,True
christianmaldonado,bbrowning,2023-12-16,10:40,False,True
bwalker,williamgould,2020-02-23,07:32,True,False
lisacunningham,amanda21,2022-10-07,06:30,False,True
lholmes,meganthompson,2023-12-21,07:06,True,False
maurice92,rodriguezmichelle,2022-08-04,17:12,False,True
evanskevin,lawrencemichelle,2022-10-04,19:23,True,False
ehenry,ydunn,2022-06-12,21:10,True,False
vjones,jacob69,2023-01-23,03:53,False,True
hernandezkeith,lisa77,2020-11-13,19:52,True,False
monique84,daltonlori,2020-08-28,06:47,False,True
sara95,florescraig,2022-02-17,05:10,True,False
shaunsmall,fsmith,2020-05-14,07:52,True,False
seancook,joneslaura,2022-09-29,23:36,False,True
william78,drodriguez,2020-02-18,20:41,True,False
webbbryan,greenkelly,2020-09-28,08:23,True,False
nsummers,emmamyers,2022-09-05,05:28,True,False
rhonda75,matthewanderson,2024-01-09,07:43,False,True
richard14,lori97,2022-12-06,08:09,False,True
ricardo03,williamsonjessica,2020-03-31,01:45,True,False
terrance20,ojordan,2021-12-25,16:38,True,False
robertdunn,briannawilson,2020-03-03,11:37,True,False
gabrielle99,rpage,2021-11-19,15:50,True,False
joseph11,feliciarodriguez,2022-04-18,07:38,False,True
jessica52,karellano,2020-08-01,21:31,True,False
mirandamelinda,rebeccasmith,2022-12-31,18:16,False,True
zimmermannicole,fieldsamber,2022-08-31,10:16,False,True
brandyvaldez,rosalesmaria,2022-03-20,07:48,False,True
clifford98,kendra89,2022-01-17,07:43,True,False
andreadaugherty,tammy60,2021-04-24,10:20,True,False
kathy58,paulcook,2021-10-26,08:59,False,True
pchase,nhampton,2023-07-25,19:04,False,True
lgarrison,abigaillopez,2020-08-17,16:06,False,True
gilbertmichael,fanderson,2021-08-13,08:27,False,True
warnermegan,summersmichelle,2021-11-04,14:58,False,True
amandarodriguez,gregory11,2020-04-01,02:08,False,True
john75,asimpson,2024-02-27,00:07,False,True
karinarobertson,jennifer62,2021-01-12,07:18,True,False
joseph14,melissa47,2022-06-29,06:53,False,True
adamsandrea,walter76,2023-12-04,05:10,True,False
lloydpaul,lori97,2024-01-17,13:18,False,True
barberdavid,jenkinsbradley,2020-09-29,00:03,False,True
scottnicole,yvetteknapp,2021-11-08,07:58,True,False
justinlloyd,karenclayton,2020-06-11,02:54,False,True
scompton,vdickson,2023-10-31,13:03,False,True
pattythompson,robertpowell,2020-09-09,06:17,False,True
peckeric,mariojones,2023-05-20,19:43,True,False
fergusoncarl,theresa36,2023-03-08,19:01,True,False
dcohen,williamsandrew,2023-07-30,03:27,False,True
asaunders,kennethfriedman,2021-03-26,15:15,False,True
pamelaellison,thompsonashley,2021-12-29,03:44,True,False
gregory02,gutierreznicholas,2022-11-02,00:06,False,True
briannawilson,mford,2021-08-26,23:12,True,False
sarah24,jake61,2020-02-18,04:07,False,True
benjamin34,uhall,2024-01-09,06:50,True,False
stefanieschwartz,ryan60,2023-07-31,11:41,False,True
lortiz,chad31,2022-08-24,20:09,True,False
bmorrow,tammypreston,2023-02-04,08:51,True,False
kmorgan,portercynthia,2020-11-04,04:12,True,False
jacksonwendy,bjarvis,2021-07-06,21:10,True,False
andrewsjennifer,brownkevin,2020-05-16,06:53,True,False
qmadden,xarroyo,2022-01-06,15:40,True,False
miguel49,eric95,2021-07-14,05:12,True,False
boonekevin,krauseashley,2022-10-10,20:21,False,True
nicole60,palmerteresa,2020-09-22,21:47,True,False
wheelercameron,mitchellsusan,2023-11-09,06:27,False,True
wendymccoy,gibsoncrystal,2020-03-28,02:15,False,True
juanthomas,justinrubio,2024-03-23,08:51,False,True
kathyavila,cmcclain,2021-08-16,05:25,False,True
agibson,nancymendoza,2022-08-02,12:24,True,False
qbryant,karenbryan,2023-02-08,22:48,True,False
rachelharrington,penaricardo,2021-08-24,11:41,True,False
umorrison,schwartzstephen,2022-03-16,17:19,True,False
millerheather,kempmonique,2020-01-29,00:25,True,False
bryan55,uboyer,2021-02-08,03:59,False,True
victor10,velazquezmary,2020-01-17,09:18,True,False
christopher63,josephbeard,2020-08-20,19:32,True,False
steven30,ygreen,2022-12-24,00:40,False,True
elizabeth22,feliciaoneill,2023-07-22,11:51,True,False
nicolesmith,awalker,2020-08-04,09:23,True,False
estradacandice,chad31,2024-01-24,19:13,True,False
sharon29,susanwood,2020-06-05,02:10,False,True
pblake,stewartandrew,2022-04-05,14:56,True,False
lynnlindsey,qbooth,2021-12-26,02:38,False,True
jaredmurphy,fergusonsierra,2020-05-29,17:17,False,True
tammy21,stephen98,2020-11-29,15:31,True,False
emilythomas,jacquelineowens,2022-12-01,14:17,True,False
nlozano,latasha99,2020-10-07,22:12,True,False
mitchell74,nicholasparrish,2020-11-18,19:05,False,True
