UserTag,TweetId,TimeStamp,HasMedia,HasPoll,Mentions
michaelsmith,mtPUizsAta,2020-02-02,True,True,"gregory61,brandoncox,pporter"
vcox,tuv,2022-03-09,False,True,"evansmarc,qbarrett,pryan"
christinesmith,gBgrtNEU,2020-04-18,True,True,"mossjames,wshepherd,browndavid"
leah70,JFCIXy,2023-10-02,True,True,"evansanita,sarahramirez,kendrahuff"
helen97,ohEErQGZC,2024-02-25,True,False,"christopherlevine,ismith,jacobswilliam"
angelabaker,jiq,2022-10-28,True,True,"manueljohnson,mccoyzachary,trevorgibson"
joneseddie,nXIaslsUK,2021-04-12,True,True,"rachel99,wendymiller,shane77"
madkins,ccPc,2023-10-22,True,False,"davismary,mccanndestiny,beckyjones"
sarahiggins,MJtQZmx,2022-05-17,False,True,"xaguirre,deniseramirez,mossdouglas"
cnolan,RJWwfEsR,2020-11-21,False,False,"trangel,colson,vmclaughlin"
ahuang,pLOFpkBMAu,2023-08-08,True,True,"kimberly67,michaelharper,kellerandrea"
pamelabrown,bA,2022-01-15,True,True,"aaronbutler,andrea27,xhicks"
williammcdonald,SKzLYeiFHC,2024-04-06,True,False,"donnaperez,esalazar,stacypotts"
hunterstone,cGQB,2020-10-23,False,True,"toddbenson,zsanders,melissasimpson"
mgallegos,yWibAhpQw,2022-02-24,True,True,"feliciasnyder,lawsontiffany,daviskevin"
barbarakelly,DnrcfCj,2020-01-14,True,False,"floresjonathan,joseph60,justin90"
trevorthomas,CGX,2022-04-23,True,False,"benjaminnielsen,oferguson,iparsons"
ncampbell,tMUL,2020-03-11,False,False,"kyle51,thenry,mgardner"
toddjames,VfmeqfUew,2021-05-16,True,False,"samuel78,wpratt,davistiffany"
dalton34,wpy,2022-02-21,True,False,"huffmanmichael,tylercathy,kimberly53"
barbara54,gwpytF,2020-08-01,False,True,"daviskristi,brios,michaelpark"
tracyadams,RKMpPB,2022-12-12,True,False,"theresa00,hahnwendy,adamowens"
megandiaz,ypy,2020-04-08,True,False,"gburns,johnsonronald,yanthony"
amandabarr,ragnOyA,2022-04-24,False,True,"floresariel,ywalker,washingtonsarah"
bauerjessica,VYnOeLHy,2022-09-10,True,True,"tsanders,zsanders,robinsondavid"
adamfuller,ARLrhc,2021-07-18,True,True,"lisacox,ununez,enavarro"
uoliver,OtNhqVYc,2021-03-30,True,True,"wattschristopher,ashleymaxwell,lwheeler"
iburton,muTDMYIW,2024-03-28,True,False,"morganchristine,brucejeffrey,lewisandrew"
jacobschneider,WNvwLxDVW,2021-04-30,True,False,"terrydalton,elizabethcabrera,bradyjose"
rebeccamatthews,xPRzOC,2021-11-01,False,True,"jessica15,patrick09,lewismarvin"
ywarner,Br,2020-07-15,False,False,"katelyn79,tracyadams,ikennedy"
frederickhansen,ASdDViEwA,2021-09-27,True,True,"amber05,josesilva,zrasmussen"
pearsonwilliam,pQ,2020-08-31,True,False,"david40,wlivingston,halljorge"
deanna52,fcuRqse,2020-07-06,True,True,"gburns,rebekahsanchez,tdouglas"
reeveskatherine,KkAsICaTn,2024-04-06,False,True,"xallen,johnathanthompson,gmartin"
rita37,GAUBEIeeNP,2022-10-03,True,True,"vrobinson,donaldleonard,rcastro"
denisehughes,GMeiLSXs,2023-03-22,False,True,"rebekahzimmerman,jennifer12,deanna65"
johngreen,ZYuXvvO,2022-09-20,False,False,"james03,wayneevans,rogersmitchell"
markdouglas,TaxYMp,2020-11-04,True,True,"connor45,quinndawn,zoconnor"
adamsshawn,UCAcTTIsd,2023-02-26,False,True,"elizabethphelps,bwoods,stacycook"
wbarnes,aO,2020-08-07,False,False,"jweeks,phernandez,autumn15"
russell78,qEqnagmPpg,2023-09-03,True,True,"jennifertaylor,karenboyle,ophillips"
corymunoz,jb,2022-04-09,False,True,"englishmark,jeffrey83,smeyer"
mary10,JjkoZafK,2023-06-19,True,False,"nwalker,brooksmitchell,patrickwilliams"
meganburns,kL,2020-11-07,True,True,"codybaldwin,benjamin91,christina02"
frazierjessica,pVRnpQ,2021-05-05,False,False,"wsantiago,clinton77,tjohnson"
muellerheather,SAY,2023-08-22,True,True,"vanessasloan,bonnie97,bennettjames"
qchoi,vMp,2020-03-08,False,False,"joshua76,gabrielle41,harrisontina"
amurray,kHKNbB,2021-06-21,False,False,"maria11,kenneth19,lisaharris"
dawn56,fhddHoeT,2022-07-26,True,False,"bryantjessica,arthurgarcia,staceynavarro"
rogersmitchell,IqYFC,2022-05-24,True,True,"vsharp,ybuck,monica46"
davidpatel,YzZGRhhpoE,2020-05-31,False,False,"slynch,tpham,davidknox"
holmessandra,yTrJYkbRf,2023-01-16,False,False,"cynthia87,kimraymond,twilliams"
ojohnson,zXOwgIkFWP,2021-06-10,True,True,"santanasara,corymunoz,parkslinda"
xwilliams,LeXhhiZ,2022-10-06,False,True,"gthomas,alvarezthomas,laurentrevino"
laceyhester,rYgoA,2023-03-28,True,False,"ryanjohnson,lcannon,fparker"
robertsjessica,RGlN,2023-01-15,True,True,"vmcclure,tammie76,wryan"
madison26,khPP,2022-08-10,False,True,"pattersonamanda,millerchristopher,lwashington"
dunnjoseph,DSa,2022-06-27,False,False,"sarahhobbs,daniel65,xdavis"
pam68,VDRQTaM,2021-05-10,True,True,"xmcguire,robertshepard,chelseamyers"
steven60,FL,2023-02-28,True,True,"pricewilliam,josephwolf,mccallpamela"
peter11,djie,2021-12-31,True,False,"dyerryan,trandolph,samantha54"
williamsstefanie,SJ,2020-09-01,False,True,"tinaadams,anthonysmith,whitakerkelly"
toddhoffman,luPVkRN,2021-12-23,False,True,"williamnichols,melissabarker,hcase"
paulapowell,nHeh,2023-01-17,True,False,"valeriejohnson,mcculloughjames,reynoldsjoshua"
jwilliams,xYkb,2021-12-11,False,True,"ntravis,dspencer,adamstaylor"
joshua27,WrLJdM,2021-06-14,True,True,"fryejavier,yatesadrian,matthew16"
pricewilliam,aNaFLNFyb,2022-12-12,True,True,"christina15,donaldphelps,burkejeffrey"
wilsoncathy,GjCB,2022-01-06,True,True,"jdonaldson,salasdean,scottwilson"
swalker,Txss,2020-08-27,True,False,"shawn40,timothy70,jeffreybowen"
david01,Ktmz,2022-09-25,True,False,"salasjeffrey,christopher33,johnhamilton"
travis64,rfyuP,2023-03-29,True,True,"phyllis91,dennis07,farrelldavid"
courtney85,DgFxMyv,2023-02-15,False,False,"pam49,wjones,sheppardantonio"
samanthagriffin,vtwaHDa,2020-05-22,False,False,"loganmurphy,sanchezrichard,robertmullins"
autumn15,kxrc,2023-03-08,False,True,"baileychristopher,jacobshah,qbennett"
geraldlopez,MBFjTpdPqo,2021-08-20,False,False,"alicia71,joseph66,andrew62"
schmidtjessica,wQUNJTC,2022-07-06,False,True,"rachel12,alexlewis,nathanielmcdonald"
shannon09,GfOPMr,2022-05-06,False,True,"angela30,schultzdennis,katiegriffin"
kimberly19,SaZCurMMB,2021-12-15,False,True,"stephen70,stephen65,rvargas"
carterjustin,iPsJooMjJa,2022-02-05,True,False,"frank91,karenpearson,briannawaller"
moralesmalik,gLR,2023-10-25,True,False,"chasemercado,michellebriggs,mariaevans"
kaylagoodwin,Ejxlm,2022-07-07,True,False,"vanessa71,susanortega,ingramangela"
michaelspencer,MAIFAdaO,2020-09-24,False,False,"scott79,kirbysandra,anthonymichael"
jeffreybowen,DaOaD,2020-06-25,False,False,"troywalker,graydavid,david40"
paul30,ViAP,2020-12-06,True,False,"anthonypalmer,zcrawford,katelyn79"
rhurley,lIyM,2022-10-10,True,True,"lewismarvin,lindsay41,tdouglas"
wclark,RQpHIARTb,2021-08-12,False,True,"kkent,edaugherty,apacheco"
brian95,WGL,2022-09-23,False,True,"washingtonmark,cunninghamkendra,ashleysanchez"
garrettchristina,VqENrJHW,2022-10-05,False,False,"mmorris,mariahenglish,barnesdawn"
bonnietran,VzBtOVN,2024-01-05,False,True,"njohnson,uhenderson,george59"
caitlin16,jeb,2021-12-15,True,True,"grossjennifer,dennisperez,ellenrobertson"
hmartin,NFF,2022-02-16,True,False,"markwilliams,stephen65,dunnregina"
orobertson,yuEZc,2022-03-06,False,True,"ryanjohnson,brad42,griffithjames"
jennifer78,SThCnCzY,2021-07-11,False,True,"timothylee,yjones,qjohnson"
jellis,mGanm,2023-03-20,False,True,"heathersalazar,laura51,latoya84"
alarsen,GwcFuvxIWm,2024-01-13,False,False,"lrios,badams,natashamccarthy"
tlyons,tYxtC,2024-01-13,False,True,"sharon84,owenashley,danieljackson"
madison54,FHfGf,2023-06-07,True,True,"phillipssarah,irodriguez,leerobin"
smithlauren,Is,2020-09-23,True,True,"deanrichard,qroberts,murphylogan"
kingjacob,ctbCZK,2023-04-08,False,True,"thomas70,stephanie48,michellehopkins"
aaronbutler,wgdMZjTRVv,2020-07-28,True,False,"paul61,chad61,hardinsusan"
mckaycatherine,jOn,2021-06-03,False,False,"michelleleonard,wryan,rogersbrandi"
bonnie97,HkaVWz,2023-04-11,True,False,"dsingh,daniel65,fthompson"
omarlarson,MlcS,2022-05-31,True,True,"kevin27,kelly06,ugross"
michaelchapman,OTcw,2020-02-11,False,True,"abigail59,mistybennett,dpatel"
saramarquez,qRYLmsGzO,2024-01-05,True,False,"cbates,michelle34,christopherwilliams"
zacharyboyer,nUfXsHyLD,2023-08-12,False,True,"thompsonjames,jenniferduncan,marie48"
john41,AzlVYPjN,2020-10-12,False,False,"barbara18,karasteele,zvance"
agraves,BvM,2023-07-05,True,True,"ramseymichael,xlittle,oharris"
mariahuynh,RVCqo,2021-07-10,True,True,"wilsonchristopher,jasongeorge,anthony33"
kblake,qZRSIBX,2022-03-14,False,True,"byrdrose,sandra19,davidbaker"
emily01,LpDHL,2020-03-14,True,False,"crussell,meltonmark,mitchellclark"
juliehardy,epAUsEHlxm,2023-04-24,True,False,"jerrydonaldson,danakrueger,egardner"
akoch,fBwuC,2021-07-26,False,False,"vking,gmorris,johnrobinson"
chadevans,MaZ,2021-12-20,False,True,"tvazquez,smartinez,lisascott"
darleneball,jqlzng,2021-08-23,False,False,"higginsmartin,cory28,gina98"
adam56,vQLOlJjPL,2022-06-08,False,True,"landrycraig,cynthiastanley,daniellegutierrez"
nancyherrera,hh,2020-12-15,False,True,"brent89,emilyscott,nicolewade"
tinawalker,cCzj,2022-06-13,False,False,"matthewchang,davidmoore,mejiacameron"
sierrasanders,QN,2023-03-20,True,True,"cochrankaren,qscott,lindapaul"
jacobkelly,IFAYG,2022-11-16,True,False,"dustin85,mfarrell,martinsantos"
kristen25,VLMYyjY,2020-07-15,True,True,"jacobssarah,matthewtaylor,adamowens"
lherring,YZuYMwzYdI,2021-11-19,True,True,"ericking,philip94,colemannoah"
quinndawn,mYHK,2020-02-25,False,False,"cjennings,thompsondaniel,feliciareyes"
amiller,geOt,2020-01-22,True,False,"kristincollins,timothymorris,james90"
rhodescarolyn,BPwRlQ,2022-01-05,False,False,"wblackburn,jmartin,yneal"
phillipstravis,RrvGnVYLv,2023-08-16,False,True,"phillipssydney,christianharris,barbara18"
xchavez,BCujyZihjd,2021-03-02,True,False,"joe42,jonathangonzalez,williamsjared"
beth26,TWHr,2023-06-02,False,True,"joseph87,benjamin79,wongtodd"
hallanna,zlJCDJssS,2023-03-02,False,True,"kristengoodman,davidwerner,michaelrogers"
hbaker,xtUQsY,2023-07-13,False,True,"lopezkimberly,samuel78,abigail59"
angela32,WySNDl,2021-02-04,False,True,"awagner,dpatterson,darren39"
mariecain,Ow,2023-11-15,False,True,"maryramirez,alexissullivan,dorseytaylor"
bdelgado,xQVnPVsSrW,2022-04-21,False,False,"simmonsjesse,weaverwhitney,maddenjessica"
justin90,PfgDmRey,2021-03-17,False,False,"bakerhannah,calvin62,brewermichael"
qharris,dmu,2021-01-04,True,True,"anthonyestrada,ann94,denise08"
rluna,XpDUqC,2023-03-21,False,True,"ijenkins,gstrickland,jeffbrown"
jeffcox,kUsT,2021-07-15,False,False,"blankenshipalex,cynthia19,ruben57"
nicolas12,IsvzIx,2023-04-13,True,True,"shawn59,jherring,eric75"
erincline,YyIZGX,2022-03-21,False,True,"williamnichols,margaret16,taylorjoshua"
davidsonjoseph,RyE,2021-02-27,False,True,"louismiddleton,jonathandodson,stephaniemartinez"
amy42,GxQSsp,2023-12-05,False,False,"rebecca41,derekgonzalez,egardner"
mitchellmaria,QJaspTE,2021-01-24,True,False,"christyriley,charlesmatthew,toddmatthews"
obrienjoshua,NsqsIJRXu,2021-07-24,False,False,"patriciagarcia,briansanchez,amanda16"
davidnguyen,WZ,2023-12-04,False,True,"lindapaul,ashleysanchez,dhernandez"
andersenbarbara,TZHjmEht,2022-05-13,False,True,"jeremyrobinson,james11,boonejeffrey"
angelacortez,mlOMSWW,2020-05-20,True,False,"dennisrobinson,romerorhonda,dmartin"
foxpatrick,tvb,2022-03-06,False,True,"ylivingston,taylorkaitlyn,melissa33"
garrettpaul,YBK,2021-02-15,True,True,"kmack,wardkyle,davechang"
james70,PrI,2024-02-24,True,False,"amber05,guerraalexander,piercekevin"
misty03,xovfu,2021-12-25,False,True,"hailey17,kimberly80,ricegeoffrey"
alexis81,pxPVCAtO,2023-01-05,False,False,"humphreyrobert,ricegeoffrey,ilarsen"
daniel84,snVRoE,2021-02-21,False,True,"julie65,tanya10,ghorn"
vmcclure,Qbtz,2022-11-17,True,True,"catherine20,jasongraham,adamslynn"
deannaadams,IbNJQ,2023-07-31,False,False,"allenkelly,fisherkevin,curtis56"
iwells,rxGt,2022-08-22,True,True,"gregorygonzalez,elizabeth75,allenjonathan"
cameronwright,DIiGll,2020-12-21,True,True,"ricegeoffrey,ojordan,melissa69"
waltonbrandy,SWQS,2020-04-02,True,True,"stacyallison,rstewart,ericwheeler"
bclark,thNSg,2022-03-26,False,False,"georgerobinson,smason,kchandler"
juan08,PEju,2023-03-24,False,False,"julieelliott,darleneball,fernandezrobin"
aguerra,seFMTLAi,2023-03-27,False,False,"heather65,garciacameron,williamsstefanie"
riveramichael,gTtABDvYU,2020-07-26,True,False,"blankenshipscott,andersonjaime,stewartdonald"
apacheco,gxEcaglb,2023-02-14,False,True,"dschmidt,higginsmartin,meganhinton"
daniel65,bhyBTJ,2021-11-02,False,True,"wpatterson,ashaw,xmcguire"
peter85,Dft,2021-06-06,True,False,"ghorn,morenojonathan,wvaughn"
hcross,BPqcgOuk,2024-01-12,False,True,"thenry,qherrera,thomasbriggs"
vgay,qEs,2023-06-11,False,True,"victorbutler,patriciagarcia,heather27"
andrea25,KHiF,2020-11-17,False,False,"anthonysmith,shernandez,chambersjessica"
david33,jEPVuk,2022-06-13,True,True,"llopez,eduarte,thompsonjames"
juliabrown,uTX,2023-03-01,True,False,"cdavis,andersonnicholas,thompsondavid"
ohubbard,nHwDP,2023-12-19,True,False,"qdaniels,ubarr,nmorrow"
mgardner,czlUfCZQi,2022-07-13,False,True,"danmorrison,ruthwalls,mckenziesampson"
oandrews,fVD,2020-10-19,False,False,"dean21,patricia31,imurphy"
estokes,vp,2023-06-13,True,True,"catherine71,kimberly17,emma08"
tyler58,FLGQQD,2022-04-21,False,True,"zcortez,brownsarah,brian97"
bairdkelli,nPg,2023-07-31,False,True,"jerry37,brownsonya,brianna97"
margaret52,RRAnevSl,2021-08-30,False,False,"sierrasanders,jacquelineshah,christyscott"
shannon09,sWxmqx,2020-11-23,True,True,"hmoore,destiny85,seanthompson"
jensenandrew,vUHA,2023-09-20,False,True,"johngreen,wyattsmith,benjamin91"
olee,vfTqC,2023-05-02,False,True,"jennifer03,ismith,craiggreen"
abigail40,KUJzumL,2023-07-29,False,True,"courtneyturner,perezjohn,rodriguezmark"
granthughes,Cjw,2022-09-25,False,False,"fstark,ywalker,jacobssarah"
csmith,vlCxpTpnLL,2020-04-30,False,True,"justin70,trevorgibson,vancedwayne"
bdavis,TkCYyEj,2024-01-24,False,False,"bridgetheath,meganhinton,andrew82"
bdelgado,kMaXeiLIt,2021-04-25,True,False,"gutierrezpatricia,josephwolf,lauren21"
tmckenzie,kqusoPYh,2023-10-14,True,True,"mgardner,ellissamantha,boylekatie"
brenda31,mA,2023-05-21,True,True,"melissa53,lmcclure,ryanlisa"
jacquelineshah,sSVb,2022-10-01,True,True,"erica20,murphylogan,angelarichard"
murphystephanie,XYpEU,2023-10-14,False,True,"kristi67,ericwilliams,marvin59"
wleonard,ngAS,2021-02-22,False,True,"deleonstephanie,katrina81,nwiggins"
gregory42,fcoOW,2023-02-05,False,True,"llong,thomaspham,simmonsjesse"
katherinesaunders,oaoZFlGsu,2022-06-07,False,False,"virginiaabbott,toddmary,sarahmalone"
eboyle,wUtYX,2022-02-07,False,True,"mccannjessica,kingalyssa,ambergibson"
jacksonrodney,kPWJgNhv,2023-03-24,True,True,"corymunoz,bradleylewis,timothy08"
nmullins,KvpLNTugE,2022-10-12,False,True,"lisa40,smithjason,kevinbest"
pkelly,jsayZFDb,2022-11-24,True,False,"garciajessica,crystal97,williammassey"
zrowland,SBPnAT,2020-12-09,True,True,"kmarshall,sarahgamble,alyssa62"
kimberly35,fUGIZmr,2022-10-29,False,True,"stephencollins,schmidtjessica,nelsonpatricia"
carlsonnathan,dOxq,2021-07-03,True,True,"rcooper,uharris,victoriaburton"
gjohnson,cvmqEO,2023-07-24,True,False,"dlarson,michaelsilva,njackson"
codygiles,mptLa,2020-11-23,False,True,"melissa58,kroberts,dwalker"
stephencollins,SWWIPqsS,2021-03-14,True,False,"brownallison,mpadilla,kristenferguson"
carlosstark,tlMv,2022-04-16,True,True,"barbara32,jimenezmichael,tbush"
alexandra68,IGeaExLvkH,2023-11-19,True,False,"catherine77,nalexander,davidsonjohn"
daniellegutierrez,YNLpvD,2020-04-14,False,False,"steven60,eric67,josmith"
mccallpamela,jPXSKhtBr,2020-02-20,False,False,"shane24,stevensonautumn,ralph60"
rgolden,fcfH,2021-05-22,False,True,"saragreen,walshamber,wcowan"
jessica94,lenjFtGR,2023-03-26,True,False,"brownallison,jasminejohnson,olevine"
matthew24,Jag,2022-05-27,True,False,"karen37,hmedina,josephaguilar"
shawnhudson,jC,2020-11-28,False,False,"alvarezthomas,larryjones,frogers"
xmartinez,DSFCbmFs,2020-07-22,False,True,"eflores,julielevy,lopezscott"
richard06,jsj,2020-02-11,False,True,"brownjorge,briana81,whitneyjeffrey"
angelachandler,KkfUOLVdxy,2022-09-03,False,False,"xcarlson,cowanbrittany,jacoblopez"
billyanderson,ICBqq,2021-08-13,False,False,"lisa74,willisjohn,michaelrivera"
katherinesaunders,qoWWr,2020-07-07,False,True,"uhunter,usharp,smartin"
gomezdennis,gaEvah,2024-02-06,False,False,"howardkelly,bennettandrew,zthompson"
vwalton,EP,2024-03-18,False,False,"jeffrey16,anthony33,lmorrison"
ballanne,xCswhexcEN,2021-03-31,True,False,"fparker,ethompson,johnsonpatricia"
morrismarissa,DOpN,2023-10-23,False,True,"foxmegan,peter33,nguyenmonica"
alicia71,DB,2022-12-13,False,True,"aguilarhailey,bradleylewis,christopher70"
johnherrera,cZI,2023-10-05,True,False,"wpratt,kathypeterson,beverly49"
juliebrown,aEoW,2020-08-12,False,False,"jamie24,briannamclean,hallanna"
davismary,qCHTwXzL,2020-08-16,False,False,"daniel00,alexandra68,jeremysimmons"
hubersylvia,DwoRo,2021-09-07,True,False,"xhoward,josephnewman,roberthaynes"
peter13,qrEgu,2020-10-04,False,True,"sara34,johnaguilar,calvin62"
garrett18,ot,2022-05-28,False,False,"valeriejones,kendrahuff,candice88"
eflores,pSc,2021-01-08,False,False,"jonathancarroll,changjason,rcrawford"
caitlinwood,UcTeK,2023-01-06,True,False,"keithflores,joellopez,richardwilliams"
hwood,sSjQ,2023-08-31,False,True,"howellderek,kbarker,qkoch"
penningtonscott,Jxi,2020-03-22,True,True,"cbenjamin,icross,emurphy"
aimee42,GPOOvXjTnG,2021-03-19,True,False,"kevinnunez,uherrera,martinezchristine"
iyoder,QQyVVTqMx,2024-01-11,True,True,"sherrylong,johnsontiffany,grantrobert"
glenn05,ogb,2022-05-23,False,False,"xroberts,pamelaryan,trevor16"
mathewsronald,Ax,2022-07-02,True,False,"ashleycooper,eric27,brittneywhite"
cgriffith,Uy,2023-01-05,False,True,"paulwalsh,vholland,crystalmason"
billyanderson,wno,2022-04-25,False,False,"sandersraven,todd00,martinezjulie"
kristi67,jIAcUSmgbC,2021-01-07,False,False,"joshua11,barrettbrianna,hannah32"
alexander29,mMH,2023-10-14,True,True,"kmiller,arielhaynes,weaverrebecca"
tracycox,kmMPijJV,2022-03-26,False,False,"lucas75,perezlori,eduarte"
grahamjason,gxKQ,2020-08-31,False,True,"jessicahernandez,emartin,manningchad"
kwilliams,HGEZdtDrqa,2022-01-22,False,False,"virginia15,ashley84,smoreno"
swhite,FXooAapIuh,2023-02-15,True,True,"gdaugherty,lynchjustin,raymond92"
ugonzalez,KDtXlofvcU,2022-12-26,True,True,"kfields,kristie70,kevin15"
andrew82,tttYgIUlU,2023-08-18,False,True,"vwalton,christopher88,darrellfowler"
carloswilson,wTsD,2022-04-20,True,False,"faithfox,wcopeland,jjordan"
shernandez,ZZDfIVOmX,2023-08-21,False,False,"geoffreytorres,austinowens,oevans"
victor15,Bmnlhh,2022-03-27,True,True,"therring,jacquelinemoore,cynthia57"
michaelspencer,QNdYh,2023-08-10,False,True,"dennis07,quinnaudrey,courtneylopez"
housestephanie,IVLp,2020-03-30,False,True,"barnesdamon,faithfox,lisacox"
jennifercarlson,qmk,2022-05-23,True,True,"wjohnson,brownjuan,donaldsonvickie"
stevenmedina,zFQuiVCcFa,2021-07-25,True,False,"michelleleonard,reeveskatherine,stephensimmons"
dustinjackson,Dd,2022-02-01,True,False,"yanthony,youngtroy,alexander18"
morrisscott,CgdAr,2023-02-01,True,True,"monique22,williamsfrancisco,popemary"
lukevaughn,rdHq,2021-08-24,True,False,"grahamwilliam,millercaleb,kimberly80"
daniel85,lOn,2021-04-01,False,True,"smurphy,townsenderin,nward"
brandihenry,CiG,2020-12-03,True,False,"andrew74,ronald47,bakerrichard"
jason12,snwhi,2020-11-23,False,False,"enavarro,zflores,frank91"
aaronhill,qWhRPKQWxM,2021-01-22,False,False,"kelly31,skrueger,shannongoodwin"
nicholasfitzgerald,fux,2020-12-11,False,True,"adriennehines,lisa70,ahuang"
charvey,VwAqnpBQZx,2020-07-01,False,False,"hoffmanbarbara,kelly33,medwards"
nelliott,ev,2023-11-12,True,False,"evazquez,higginsmartin,zvance"
robert19,Opdb,2023-02-11,False,False,"rebecca33,kimberly71,jamesmyers"
nathansanchez,AAwkK,2021-09-16,True,False,"danielmays,beth35,martin71"
matthewwolf,BcFaD,2022-06-11,True,False,"laurie92,kathleen12,jeffery83"
michaeltaylor,RslOADtAc,2022-09-28,True,False,"jackclark,melanie42,browningraymond"
alexandria17,eEBZc,2022-10-07,False,True,"anelson,imitchell,lucasmartinez"
quinnalexander,SfpOhZ,2022-03-15,True,True,"brittneyberger,jamiemcdonald,theodorejohnson"
philip94,dLMOUzDrFB,2020-06-28,True,False,"beverly49,thomas76,josemartin"
lmorrison,Bft,2023-12-26,True,True,"elizabethphelps,kyle38,nelsonjohn"
nunderwood,SpAhrZYNS,2023-10-21,False,True,"davidlin,frederickvelez,nnichols"
gwest,LwrfKBPO,2023-01-30,False,True,"hannah13,sara91,rpierce"
schwartzjessica,pKtstkGCfw,2024-03-16,False,False,"michaelrogers,fuentestanner,kjohnson"
amy64,yhYsXLfB,2020-11-15,True,False,"wardleah,angela81,wpratt"
robinsonapril,EcqBkkiRUN,2020-07-08,True,True,"floydclinton,alex21,joshuajones"
kathryngriffin,GCHMMJHGvf,2021-08-15,False,True,"iwells,stephencollins,andreawalker"
pbailey,tAfyAZl,2024-03-23,True,False,"tstevens,john04,bbell"
bellleah,PY,2022-05-19,True,True,"kkent,gwilliams,mnelson"
perezelizabeth,cPFS,2023-10-25,False,False,"gatesdennis,operez,jenny46"
kaylaphelps,OJUUa,2023-12-12,False,False,"fernandezmark,josephclark,diana49"
helen31,NZY,2023-04-03,True,False,"scott53,carterjoshua,jherring"
