UserTag,ChatId,Date,Hour,IsAdmin,MutedMentions
kevinmartinez,yYTAuvUFXh,2021-08-05,05:16,True,True
matthew39,ovozvTACh,2023-08-20,18:41,False,False
gregg97,qybpO,2024-04-08,21:46,False,False
robinsonangela,rwz,2020-10-08,05:12,False,True
campbelljennifer,ZSc,2021-08-10,03:16,True,True
prestontodd,zQPl,2021-03-31,11:57,True,False
kramerdanielle,jTsEayQpDO,2022-08-24,18:36,False,False
mcclurebrett,BlI,2022-04-19,05:16,True,True
gallowayjames,SslRr,2021-09-21,06:59,True,False
galvantimothy,cIyoMonrcR,2022-09-05,23:31,False,False
harrisrodney,FyMVdJ,2020-09-29,19:59,True,False
bradleyhughes,XUGqpLqu,2020-12-07,23:03,False,True
douglastrujillo,vinS,2022-08-22,13:54,False,True
mcdaniellisa,oj,2021-02-23,22:35,True,False
stacey10,tiH,2020-10-20,09:03,True,True
bphillips,YrE,2022-03-13,08:25,False,True
samantha73,LAdFGf,2021-07-27,08:40,True,True
edunn,mEEjjf,2024-04-03,14:37,True,True
ricardoschultz,gL,2024-03-22,02:43,True,False
jason61,LIrl,2020-05-12,11:56,True,False
makayla21,MNCl,2021-09-29,16:34,True,True
brandon19,luAXpUY,2024-03-01,07:39,False,False
kristen55,pmjmGTCD,2020-08-23,15:47,True,False
jesus55,PhV,2020-07-28,19:03,False,True
hhowell,oUdofgcUDP,2022-02-15,13:16,True,True
michael84,YsALAjBA,2022-12-20,23:02,False,True
rcollins,NhMgXj,2021-08-20,20:37,True,True
sturner,mvMy,2021-09-13,00:50,True,True
garciatravis,OXu,2021-10-23,02:20,True,True
patricia09,DLevtld,2024-03-11,17:04,False,False
mooreaaron,vc,2021-06-05,06:15,True,True
christinahorton,mATTsozG,2021-02-06,05:22,False,False
chandlerbrian,IIkDNBbQn,2021-11-12,22:23,False,True
henryzamora,nDzhETUXTC,2020-12-11,12:34,False,True
corey31,Xxqw,2021-11-24,13:01,False,True
williamssandra,jmLcPCfu,2022-10-02,17:13,True,True
ayalajames,pix,2020-04-22,07:17,False,True
kmiller,ShvIw,2021-11-03,11:25,True,False
amy88,UEcwMKMs,2022-06-08,13:58,False,False
lambertjoseph,LXkvq,2021-01-18,00:24,True,True
briana73,XEMxSDw,2023-07-18,01:28,False,False
cherylrobertson,WuapbCUh,2021-11-09,15:44,True,False
adamcrawford,ZYnKeLMGn,2020-03-13,20:23,True,True
qbenson,VGaLvmfF,2022-06-26,15:14,False,True
allisonmelanie,Ubfshu,2022-10-11,21:33,False,True
athompson,qQII,2021-06-25,07:39,True,False
katherinestevenson,Vy,2023-01-27,05:43,True,False
jasonstone,lY,2020-06-23,15:08,True,True
crystalgreen,aAmNFnQrx,2023-01-16,16:20,True,True
paulshaw,zRiws,2023-06-01,15:29,False,True
karellano,owxR,2022-07-22,01:14,True,False
thomas65,gVKSgkojDq,2020-04-27,14:07,True,False
tayloredwin,tSIpAolxB,2023-07-19,20:24,False,True
downsdiane,UXPHANa,2021-10-11,01:57,False,True
maldonadokelli,HiyiBI,2021-02-26,06:15,True,True
sandra21,sdCSpOuNH,2020-10-13,23:38,True,True
rivasjohn,CyWYe,2020-05-15,09:33,False,False
aliciathompson,Iyc,2021-01-01,04:31,False,False
mike06,fAhNAb,2020-02-09,06:56,False,False
fieldsdebra,tslxnPi,2022-06-11,14:59,True,True
rmcdonald,stLlJIP,2021-11-29,14:28,True,False
brownjohn,YVjRJ,2020-05-31,12:47,True,True
jonesangela,Ti,2020-02-24,06:07,True,False
jonathanwright,ELHFm,2022-03-06,22:41,True,False
sabrinavillanueva,VJxcBBm,2021-12-23,22:30,False,True
john30,dRHTeiZuPQ,2022-07-16,22:31,False,False
danielle19,ES,2023-01-03,12:47,True,True
cooperamanda,un,2023-04-29,00:39,True,True
lbentley,ZLgxRsU,2022-01-14,00:39,False,False
donaldwhite,XslpYJV,2020-12-27,03:42,True,False
scottlong,zaR,2022-01-27,01:48,True,True
angelafowler,AkeXzuEX,2020-06-02,10:00,True,False
geraldwiggins,FsJTtTkB,2024-03-19,13:55,True,False
joe68,CO,2021-07-02,08:10,False,True
ithompson,sMnvYN,2021-05-04,22:44,False,False
bobbyrodriguez,RMyIn,2024-03-30,21:08,False,False
tonya99,vFNhRIqKP,2020-09-08,12:16,True,False
kellerjulie,xEuI,2022-12-13,09:14,False,True
clarkstephanie,hNjNKIEjbU,2021-06-07,12:36,False,False
amyburns,qIFczEGi,2020-03-18,20:22,False,False
vgreen,mOc,2023-09-24,07:21,True,True
hollowayjason,xlrzCZDOh,2020-01-17,05:16,False,False
roachjustin,iqKyVVtOb,2023-07-02,22:58,False,True
amartin,LCHql,2020-09-29,15:18,False,True
daisy06,hfFQ,2023-09-25,06:54,True,False
anthony15,AKWHKAA,2024-04-02,10:30,False,False
jacobwilliams,zRiws,2021-12-18,19:38,False,True
ryanlawrence,xzWHrevhy,2021-02-10,06:14,False,False
vtate,nmkdGeA,2021-02-15,13:23,True,True
markcooke,mPXyaOtzn,2023-02-03,14:16,True,False
paulaphelps,rkIJK,2020-04-29,00:31,False,True
qcrawford,xsfqRwIK,2021-09-13,11:27,True,True
carlsontimothy,MdYbkQk,2022-09-18,13:31,True,False
karen68,jfMxku,2022-04-02,12:38,True,False
liudaniel,GKN,2023-12-14,15:16,False,False
madison15,keXV,2023-10-14,21:54,True,False
chelseabennett,QwXV,2020-10-09,23:44,False,False
wroy,yCJZJ,2021-02-01,08:39,True,False
samueljefferson,xSaTm,2020-01-21,01:49,True,False
zacharywalton,bDUqQZ,2021-03-20,22:32,False,True
friedmancharles,vLkMEQ,2021-10-25,14:22,False,False
schwartzstephen,PByFl,2021-07-21,11:55,False,False
dale07,BrxqDwaqZ,2020-04-17,17:29,True,False
ithompson,EoNAC,2020-06-04,21:22,True,True
ffrye,Lgcv,2020-02-17,23:52,True,False
chandlerbrian,tUDBiyM,2020-02-02,00:32,False,True
lawsonsherry,ZLeO,2022-12-17,08:46,True,False
zfranklin,TiqhpYLOz,2023-11-16,22:48,True,False
riveranathaniel,whdwLTlH,2020-05-08,18:53,False,False
hornjames,uvKn,2024-04-08,14:37,False,True
pjennings,uYnm,2022-05-29,01:00,False,True
lopezwillie,VTYezx,2023-01-24,16:06,False,True
xberg,GK,2021-07-12,09:35,False,False
sreynolds,XTc,2023-08-20,14:12,True,False
christophersimmons,jd,2021-08-01,07:23,True,False
kmendoza,GmBjGuR,2024-03-16,18:02,True,False
vgould,vY,2022-01-10,07:34,True,True
jameskane,erIaHY,2020-08-12,21:30,False,False
sean51,citzB,2021-12-26,00:05,True,False
gilbertmichael,Cser,2020-12-09,10:40,False,True
joshua62,wD,2022-04-20,20:57,True,False
melissa03,dPFNcBUaS,2020-05-13,15:52,False,False
michaellarson,MTPIaKvx,2024-03-25,06:21,False,True
kellerjulie,fSayR,2023-03-01,14:25,True,False
cking,XBmJgFw,2020-07-02,15:02,False,False
kellijones,rpisszeyZ,2023-12-03,07:20,True,False
seanwalker,XtAVkiwV,2020-01-23,10:52,False,False
klyons,EK,2023-11-04,00:01,False,False
rachelrobinson,yaGyqRBNL,2023-12-21,00:21,False,True
gabriela74,dUKW,2020-08-12,21:09,False,False
joshua72,Qv,2022-10-27,18:41,True,True
reginald26,raG,2023-09-14,03:45,True,True
bgray,bFSHl,2022-06-27,21:40,False,False
debra35,KSxc,2022-10-05,01:59,False,False
gonzalezgeorge,QGkwyRswbO,2022-02-20,12:04,False,True
ngibson,DAvecLrdN,2023-01-29,07:52,False,False
amberanderson,gVLfwIZ,2020-02-16,00:53,False,True
sethdaugherty,behSbl,2022-08-16,20:19,False,False
tharrell,UIYuttrjHg,2023-02-05,06:55,True,False
nmiller,dDn,2022-12-31,05:03,False,False
cisnerosstephanie,xpmaBzVYEQ,2022-02-08,19:19,True,False
amurray,tvOUEWBF,2021-03-06,00:36,False,False
veronica39,KZk,2023-02-03,03:39,False,False
herreranathan,ppnOyqCG,2022-10-11,12:27,False,False
mcdanielkelly,qqzjcd,2024-01-11,06:30,False,True
hallen,RGGaciAE,2021-02-18,13:25,True,False
emilythomas,VGVm,2022-10-21,00:46,True,True
sarahshields,zbOOnwu,2024-03-09,22:12,False,False
gabrieladams,ZuTu,2020-10-03,15:39,True,False
patriciawilson,FDcorj,2020-01-09,16:15,False,True
beth89,fFh,2020-04-28,08:46,True,True
john54,AH,2021-08-10,17:13,False,True
boonekevin,ZJbZTvSZ,2023-08-22,10:28,True,True
seanporter,zNduz,2021-04-15,22:35,True,True
kathryndiaz,oqH,2023-05-18,21:58,False,False
gschneider,aFwPX,2023-03-03,00:19,True,False
jenna20,rkBFxLLv,2022-08-16,02:53,False,False
johnsonmary,lhMjZnqL,2020-09-25,22:44,True,False
hallmark,cQDNA,2023-10-11,08:43,True,False
lisa63,OhMZSm,2021-03-18,23:01,True,False
schneiderbrenda,fLfq,2020-02-20,18:22,False,True
bdougherty,DOOqSXqn,2023-12-13,14:09,True,False
christensengail,vrxvI,2023-07-08,07:36,False,False
zbass,kgoB,2021-05-17,13:50,True,True
dawsoncarrie,fddtcFftnO,2023-11-08,19:39,False,True
david71,rGUXlf,2024-01-31,23:59,True,True
williekirk,RzGeiZsE,2021-02-19,16:04,True,False
lauralevine,OEDyaX,2023-06-05,00:34,True,True
melissamosley,dikrTOljGk,2021-11-10,20:42,False,True
angela35,nDzhETUXTC,2021-04-24,10:55,True,False
gregory81,yD,2021-11-12,10:30,True,False
edward69,ReRaxl,2020-02-07,02:29,False,True
fosterbryan,tsFan,2021-08-06,06:31,True,False
angelaconner,mfHOgmWZ,2022-04-28,19:23,False,False
morgan82,lZbf,2020-01-19,09:03,True,True
richard89,GdpZKdBCOx,2022-03-26,20:28,True,False
jonathan21,zaCd,2022-03-22,12:46,True,False
malonejanet,pzcBcxH,2023-09-27,02:59,False,True
elizabethwatson,MYIGIe,2020-10-03,10:15,True,True
cmendoza,ShvIw,2021-11-07,16:52,True,False
castillonicholas,hZrD,2023-10-25,10:16,False,True
stephanieballard,zaaKzIwyK,2020-01-04,13:34,True,False
aperkins,QHYs,2023-10-17,17:23,True,True
wking,KhmtvDWfYN,2021-02-04,15:14,False,False
donaldsonvickie,lkmK,2020-08-25,14:17,False,True
john76,NeJc,2022-01-26,01:43,False,False
ecompton,NSCyeTMU,2022-06-27,14:31,True,True
jwhite,FcioHrE,2020-05-14,20:55,False,True
williamlewis,xEPB,2022-07-26,13:00,False,False
tbell,kBXm,2020-05-31,14:00,True,True
sean34,HrA,2022-02-16,11:56,True,False
eric95,ACvWXWaekT,2020-09-24,00:32,False,True
oreed,HoHmMmoUN,2024-02-19,14:50,False,False
christinegarner,umCRl,2021-11-02,15:52,False,True
mcphersonelizabeth,dEWpTTB,2020-10-18,18:57,False,False
qbryant,JFrVh,2023-08-27,16:59,True,True
alexanderjeffrey,dikrTOljGk,2021-08-21,14:22,False,False
rortiz,EiiaUKyUCF,2023-12-18,18:39,False,False
leejudy,mpvaO,2023-03-18,17:45,False,True
johnrusso,QPN,2021-07-06,19:01,True,True
andersonmeagan,dmcpl,2020-12-18,17:27,True,True
kellijones,kPGoQbfrS,2022-10-03,01:21,False,False
anthony15,pVfSQyWT,2022-06-17,14:31,True,False
emiller,ZenJZOfxS,2021-04-05,06:15,False,True
dakota89,QDzeu,2021-09-24,15:42,False,True
amanda17,WfRsa,2022-08-10,15:02,False,True
johndavis,DqtsaW,2022-12-26,12:31,False,False
joshua95,lfhtkB,2023-07-20,17:28,False,False
april04,nVen,2023-07-22,09:20,True,False
cervantestara,YZisH,2024-01-25,22:21,False,False
daniel02,FjMbHF,2023-10-31,17:07,False,False
rkelly,UcmvEjnG,2023-05-23,16:11,False,False
reyesconnie,VaLHzSJb,2022-10-08,02:10,False,True
cooperjoshua,eh,2020-12-29,13:09,True,False
james73,rACzWKWQ,2022-01-06,19:17,True,True
ezimmerman,HhCIjeph,2022-04-17,16:09,False,True
lukealvarez,CYr,2020-03-05,01:45,True,True
roberta58,Nk,2020-09-03,16:33,False,False
staceyjames,ta,2022-06-24,11:50,True,True
daltonlori,vnvFKdZY,2021-02-11,04:37,True,False
kristin07,lVvtC,2021-09-08,17:52,True,True
jesus55,HmRUyMhpO,2022-06-20,18:49,False,False
slin,lubBVs,2022-07-04,21:11,False,True
christopher67,OeW,2020-12-17,10:53,False,True
wcarlson,XKHvra,2022-11-04,07:38,False,True
hernandezmark,lys,2020-03-29,04:18,False,True
wpearson,hYuUkWMYsq,2022-03-11,02:15,False,True
whiterobert,NCsYrXyXa,2023-06-24,09:52,True,False
cbrennan,ZpLVCZvcQG,2021-12-27,21:58,True,False
prestonrachel,vbMhiYjdP,2020-04-21,03:33,True,True
bruceatkinson,uPF,2022-04-18,06:02,False,True
abowman,IqG,2022-02-11,15:38,True,False
browndale,zmGsMPRG,2023-06-10,19:26,False,False
greenkelly,fAum,2023-11-01,08:51,False,True
lauriecooley,tTm,2021-10-15,19:54,True,True
dunnjeremy,JFimOpuRm,2022-02-08,17:04,True,True
stephenmiller,EMn,2020-02-29,11:26,False,False
sellerscarla,MxxB,2023-08-23,07:13,False,True
allentammy,itdPl,2023-06-09,11:47,True,True
cmartin,nOOShMTy,2021-03-28,22:39,False,False
johnhall,UMHqbaFVnM,2021-08-27,17:36,True,True
hallbrandi,xRQfsvLB,2020-09-10,12:36,True,True
ybarrett,kne,2022-10-11,01:54,False,False
deleonlindsey,bzGYZ,2023-07-06,07:39,False,True
dannymiller,CQAJJh,2021-08-14,20:54,False,True
rodriguezjason,bpzi,2022-10-23,21:05,False,True
melissa11,URYsKDYpzM,2022-04-09,04:32,False,False
kristina35,BiLP,2022-06-04,14:21,True,False
kellyjennifer,Iyc,2022-08-11,10:24,True,False
gregory32,FeXOzQjsc,2022-06-15,22:53,False,False
cohenanita,KpFIu,2021-12-20,10:08,False,False
jenna20,ZbQxJBJpD,2020-01-27,16:55,False,False
guerramichael,rvqivp,2023-09-11,01:36,False,True
fergusonjonathan,tAwwZ,2022-11-20,06:20,True,True
williamssandra,din,2022-03-18,13:12,False,True
lisa44,CbZVPy,2022-07-14,22:27,False,True
steven93,kFlHe,2023-08-29,01:46,True,False
deborahconner,mimEV,2020-08-07,01:13,False,True
danielbowman,UTyUF,2022-01-26,06:58,True,False
mendozajoseph,LfExg,2020-12-14,02:02,False,False
beverlyprince,TqUXmWOt,2022-10-11,17:23,False,True
icummings,HLiQmU,2021-01-08,14:57,False,False
alexisparker,blaAg,2020-01-28,19:36,True,False
daryloneill,OsUbbF,2020-11-24,23:26,False,True
gutierrezchristopher,wpkL,2020-10-12,00:47,False,False
yreyes,cieBBvwUvg,2020-09-19,03:06,False,True
schneidernancy,Ic,2021-01-06,18:01,True,True
matthewbeck,TFjZ,2020-11-22,09:05,False,False
taylorapril,NPdyCbZO,2022-10-13,23:26,False,False
nholmes,QCFW,2022-06-10,02:29,False,False
hornjames,ovozvTACh,2021-03-20,01:37,False,True
xking,LIrl,2022-07-01,10:53,True,True
timothy14,XpPBcRGj,2022-05-27,12:34,False,False
lori68,CLKmNmLrB,2024-02-19,03:17,False,False
laurabrown,aQroXfo,2023-05-01,16:30,True,False
martin19,OUU,2022-08-29,10:41,False,False
goliver,dqZRN,2021-01-17,16:37,True,True
robinsonkevin,BIkEfEurW,2023-02-24,17:04,True,False
smithvictoria,ZUyPUfmuZ,2021-05-15,19:35,True,False
audreymorrow,OIclunqFuL,2023-12-03,01:54,False,True
barbara47,YWiNxfLb,2023-01-04,05:24,True,True
qjensen,KgqFXDpqoK,2021-07-17,17:59,True,True
suttonjessica,QlNCX,2023-05-02,03:06,False,False
timothy28,XqstK,2020-07-19,01:54,True,False
meganserrano,znqUDw,2021-02-12,04:27,False,False
hmcdonald,riMWQWu,2021-08-03,17:30,False,True
richardmcmillan,NeBl,2022-04-22,05:08,True,False
crystaljohnson,aZosS,2022-11-08,15:40,False,True
donnaholloway,LXkvq,2022-10-12,19:09,False,False
meganharrell,dEWpTTB,2022-07-05,17:14,True,False
scottcuevas,eZvHEjt,2022-01-19,16:30,False,False
kimberlycarpenter,eCpxD,2020-04-10,09:08,False,False
dale00,GrAXsxzQ,2022-11-05,19:40,False,False
pstrickland,ZajDLTah,2024-01-15,00:01,False,True
montgomerychristopher,VVY,2021-05-12,10:09,False,True
brendaperez,yBwknIqpE,2020-03-29,14:26,True,False
petersonallen,wwx,2022-02-07,13:21,True,False
kimberlyoliver,SF,2021-01-22,02:41,False,False
kenneth40,iZYs,2023-03-13,13:39,True,False
walter76,UjixiLPPAe,2023-03-02,20:11,False,True
michaelsimmons,oj,2024-04-09,03:43,True,False
ulivingston,CEj,2021-03-04,05:18,True,True
rodriguezkathryn,QcWyX,2021-08-05,10:03,False,True
jessica92,UXPHANa,2021-01-07,04:25,True,False
sarah29,JlxbvQJj,2023-09-26,14:28,True,True
dwaynemartinez,DeCHLA,2020-05-28,06:25,False,True
aparrish,tzQV,2021-02-14,02:19,True,False
qallen,gw,2022-05-18,16:54,False,True
renee67,ly,2023-02-24,07:01,False,False
susan10,PyAz,2021-06-17,14:28,False,True
whitneyadriana,jOmCNeTt,2020-10-21,08:27,True,False
qruiz,KkxAJGry,2023-01-17,23:17,False,True
scottballard,XGANQIxZ,2022-07-14,02:23,True,True
knoxmaria,TW,2021-04-26,18:28,True,True
hchung,rJpWu,2022-04-15,16:47,True,False
gracerobinson,QXP,2021-02-11,04:24,True,True
bethmccann,QCFW,2021-06-21,06:25,True,False
thomas26,qF,2023-10-21,06:18,False,False
martincaitlin,wAnOKs,2023-01-02,16:37,True,False
gregory25,XY,2022-05-04,06:54,False,False
alyssa61,JAbe,2022-12-22,20:53,False,True
jerrymiller,vRvKHl,2021-03-09,03:19,True,False
stewartrebecca,oYqVasbpvY,2023-10-20,10:36,True,False
dennisknight,SPIgNc,2020-08-15,23:19,True,False
joshuajones,CGDp,2021-05-29,04:54,False,True
sbrown,TGUYrWmvs,2020-04-22,09:13,True,True
ecampbell,qHvWCiErD,2023-06-24,03:36,False,True
sarahclark,CLU,2020-06-22,22:37,True,False
ian90,zQtpXLByMb,2023-01-04,16:33,True,True
santosdavid,nfBNOkaJiR,2022-01-16,03:07,True,False
pblake,anHvPpJy,2022-10-02,17:26,False,False
heatherwilliams,Kfvop,2022-03-19,19:20,True,True
lyonssteven,ijhSG,2021-06-26,02:54,False,False
juanthomas,lRe,2023-07-13,17:12,True,False
cwilson,tXMTNaQbb,2022-05-05,12:48,False,True
morawilliam,UHoUh,2020-08-17,04:17,True,True
lopeztoni,jNXyMuv,2022-02-22,19:19,True,True
eric36,OLOKfCr,2023-09-26,21:05,True,False
michael53,cX,2021-07-11,21:07,False,False
james37,QHYs,2022-11-29,18:18,True,False
cruzjill,FWci,2020-03-06,20:09,False,False
codyfisher,JLYJdr,2022-07-28,18:17,True,True
ryanadams,JK,2022-02-28,00:41,False,False
brooke58,tUQbU,2020-11-06,22:58,False,True
latoyafitzgerald,FzqT,2021-04-23,03:32,False,True
hillmindy,hpjNpGF,2020-07-07,03:32,False,True
alexanderlopez,NeBl,2022-05-07,18:48,True,True
whitney47,bYy,2021-07-02,00:09,False,False
normanlisa,iFoiJO,2023-03-22,16:47,False,True
ian21,Wjqd,2021-10-06,12:12,False,True
don29,tzLqZvxZnQ,2023-10-20,20:29,True,True
kellerjulie,Lv,2023-04-09,00:17,True,False
fleminggregory,Cjtc,2022-05-05,17:30,False,False
patricia14,blGuSkGiK,2020-05-31,03:55,False,False
moorejohn,kTM,2023-11-02,20:45,True,False
christina97,FcyE,2023-11-03,14:01,True,False
jamesnichols,aGeVompnA,2020-03-05,05:45,True,False
johnsonnancy,kPfRs,2020-10-09,14:29,False,True
sophiahill,BxqQtqUzxS,2023-09-29,09:37,False,False
griffineric,mcdxhV,2023-02-28,17:32,False,False
cervantesgregory,UsRYbwK,2021-11-24,14:26,False,False
vgreen,jVCkJhil,2024-01-13,15:16,True,False
lrichards,akme,2020-03-11,17:52,True,True
vbailey,KVSJwZfR,2020-12-02,22:07,False,True
fcox,kSemmN,2021-07-26,14:33,True,True
gregory00,ArDi,2021-08-06,12:30,False,False
christophermaxwell,CoFQPioF,2024-01-29,20:02,True,False
ubarnes,rMTxslm,2020-02-11,16:25,True,False
bradleyhughes,PnvNUDows,2020-01-15,06:05,False,True
oreyes,bIeRc,2024-02-22,05:34,False,True
michaeldennis,Oh,2021-02-28,14:51,True,False
gutierreznicholas,zrgLSnGxp,2021-06-09,02:02,False,True
mark75,hylRDvFdj,2022-04-02,18:33,True,False
waynecarter,VXe,2020-10-31,04:25,True,False
hchung,nMipTE,2022-10-10,01:09,True,True
sjones,qbS,2022-09-08,00:29,False,False
browntodd,GAs,2020-05-23,20:04,False,False
beckerjamie,lO,2021-09-26,17:41,False,False
romerobrian,YicaJK,2023-04-23,18:54,False,False
kyle25,IkyJhZUY,2022-08-12,11:41,False,True
qhall,YBcfzCdUad,2022-06-11,18:07,True,True
mike10,tZMak,2020-03-24,09:49,True,True
christopherortiz,UeKBNtLsn,2021-04-12,10:54,True,True
westsophia,grRdEV,2022-01-02,04:52,True,False
yclark,oHIb,2022-10-20,07:07,True,False
awalker,smR,2020-04-06,03:20,False,True
karl91,GdoKgPmeUj,2020-04-10,08:30,True,False
ericgutierrez,DIF,2020-01-21,23:25,True,True
alvaradobrian,UCj,2021-10-02,08:13,False,False
rebeccasoto,TGaKoyMi,2021-04-12,08:46,True,False
nmills,xMKTKug,2020-07-26,06:37,True,False
xrosario,Fyqx,2021-05-27,04:18,False,False
raymond06,itpohcYDej,2021-04-18,05:43,False,False
dguerrero,TCuM,2023-02-25,07:06,True,False
allen27,EQwng,2022-11-19,02:32,False,True
ofisher,rsewLiiE,2022-06-12,09:28,True,False
johnsonnancy,cIRwPIsrhc,2020-12-20,01:22,True,True
annecollins,TsHSSn,2020-04-13,19:23,True,True
regina82,QPN,2021-11-04,09:36,True,True
mcgrathnancy,TBtxt,2021-06-27,18:35,False,True
ovillanueva,PTPdb,2021-09-27,09:48,False,False
grossapril,CpZfjewPe,2023-05-21,19:50,False,False
adamsjames,zb,2021-12-27,23:26,False,False
haley79,ibBXb,2021-12-04,21:50,False,False
bensonerica,LnOiYYWGyW,2020-09-01,00:01,False,False
gtaylor,qM,2024-04-02,04:00,True,False
davismaria,SuNXUxk,2021-06-27,15:36,True,True
debbiebolton,NVLuiaV,2023-06-13,22:13,True,False
jimenezsara,uivudBfj,2021-07-04,22:07,True,True
jeremybooth,JLYJdr,2020-06-19,10:11,True,False
oturner,XLlij,2020-01-04,08:54,False,False
markcooke,ZTIg,2022-11-27,10:14,False,True
samuel03,FaplfLOvMp,2021-01-29,14:18,False,True
michael71,etxQmeAgZ,2023-01-15,14:02,False,True
fuentescole,hKqkyH,2021-09-04,20:36,False,False
daniel71,NjBrMqVt,2022-02-20,19:52,False,False
vegajohn,IUDEl,2024-03-14,11:04,False,True
mooredawn,trx,2020-08-29,22:49,False,True
ryanlawrence,zwizSli,2021-12-19,23:45,False,False
thomas98,xBVzdKKoR,2021-02-04,11:44,True,False
jonescraig,sBnPxjMc,2021-03-15,16:39,True,True
awalker,HRRg,2021-08-02,18:18,True,False
udavis,bNcNBdU,2022-04-23,00:50,True,True
farrelljohn,WtFdiGKAq,2023-01-04,01:40,True,True
anthony59,MJXSjDwHNF,2021-10-14,12:48,False,True
erika52,pE,2020-08-21,01:35,False,True
jamiegarcia,fNvxWG,2022-09-25,18:18,True,False
mariasmith,mxTFUPjlRz,2022-01-08,03:21,False,False
jessica59,DGjDa,2023-09-08,23:44,False,False
ejarvis,oiNwaVo,2021-10-20,03:39,False,False
jcampbell,biwAg,2022-02-04,14:37,True,True
croth,QpUxCWABV,2022-03-09,05:09,False,False
zacharycarrillo,HnBOfhvca,2023-03-02,20:20,True,True
johnwilson,kqBgItyv,2022-11-21,02:04,True,True
adamcrawford,vschQIlQ,2022-04-20,08:07,False,False
davidrobinson,fvvDHuyEna,2020-10-14,16:15,False,False
juliegarza,Xk,2020-08-17,09:32,True,True
barnesandrew,OscoMMSG,2020-08-14,21:44,True,True
rossgloria,KQeuDl,2020-11-10,09:18,True,True
adam14,zBynpHHwHJ,2021-08-30,22:03,False,True
alicia47,BcZeZMVKUP,2022-01-03,08:01,False,True
veronicabaker,FnTPChSfX,2020-11-12,03:03,False,False
normayoung,RcwY,2020-05-14,17:43,False,True
jacquelinelambert,icftf,2021-08-15,06:31,False,True
davisdavid,EwsNs,2022-01-09,08:53,True,True
jonesdarren,FBFSdauY,2023-11-13,03:56,False,False
alisonarmstrong,JcVNMy,2022-04-29,00:13,False,False
lopezjustin,xquK,2022-08-29,09:15,False,True
melissa71,zxhTiy,2024-02-01,08:06,True,False
matthewblake,DeyV,2021-01-01,03:42,False,True
jenniferwashington,EshXZwUPqw,2023-09-29,08:42,True,True
stevenjenkins,rsMS,2024-04-02,06:27,True,False
benjamin34,XJPnkI,2020-11-13,18:29,True,True
figueroaamy,cduutixkAX,2022-07-10,10:16,True,True
mary06,lCHSJzCVl,2024-03-07,15:11,False,False
mirandaolson,GqwUcIUs,2022-02-19,02:06,False,True
lisacunningham,kpIZ,2020-10-26,22:24,True,False
richardhorn,WMHMREvHr,2023-04-20,16:52,False,False
christophersimmons,RFdFq,2021-07-03,02:43,True,True
zli,MsJur,2023-03-18,09:50,False,False
sharon29,GqA,2021-09-18,08:18,False,True
potterrichard,bCtzNAUD,2024-03-14,11:39,True,False
gregg97,rAMata,2021-04-25,22:10,False,False
asimpson,MFu,2020-11-11,09:55,True,True
hmills,sGAQAMuD,2022-10-09,15:54,True,False
vangkelli,kaBRh,2021-12-19,07:19,True,True
heather40,zrIoqW,2023-05-21,12:19,False,False
jason32,YrmL,2022-06-19,01:27,True,False
leenatasha,DSPITHm,2024-03-21,08:59,True,False
qoconnor,IVeZUwsVcF,2021-05-06,03:06,True,False
lawrenceowen,ifnTCOu,2022-09-16,04:09,False,False
pattersoneric,tzJyFDPlGp,2023-11-08,10:32,True,False
qcrawford,qjenYkcmh,2021-02-04,04:37,True,True
zperry,ugoLhb,2022-02-26,14:34,False,True
tdyer,HMUIkX,2020-08-12,20:13,True,True
